sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
15,3,-692,-4920,-6800,-240,-760,-1248,-1832,2332,648,380,-780
16,0,-1784,-8536,-7968,-504,-256,-448,-2180,-1784,1424,2332,2168
16,1,-2080,-8752,-8012,-764,-252,-692,-2040,-1816,1312,2436,2212
16,2,-2392,-9412,-8276,-928,0,-856,-2576,-1844,1188,2964,2320
16,3,-2924,-9232,-7988,-856,352,-1164,-2532,-1788,1112,2852,2524
17,0,-5564,-12476,-9248,-1296,908,-4304,-7228,-6892,-2016,9644,3340
17,1,-4528,-9796,-6784,-1304,884,-4264,-5192,-5708,-2624,7708,2988
17,2,-4092,-10208,-7696,-568,1268,-4188,-6184,-5624,-2140,7900,2976
17,3,-2676,-8268,-6460,-600,676,-2456,-4372,-4340,-1760,6224,2456
18,0,204,-5076,-7116,-476,-288,-1088,-2748,1488,536,524,-580
18,1,-12,-5452,-7884,-844,-960,-1124,-3140,1300,624,556,-1144
18,2,344,-4684,-6736,-976,-908,-1412,-2872,692,-256,1480,-512
18,3,700,-5440,-6552,-920,-888,-708,-2444,1072,868,1096,-392
19,0,436,132,-1448,992,1292,504,208,-2624,-408,-456,2324
19,1,-348,-976,-996,1472,1672,528,-544,-3980,-588,-1124,3488
19,2,-648,-1300,-524,1172,1216,844,-172,-2956,-416,-696,2892
19,3,-432,-2676,-660,588,1088,736,108,-168,668,-444,1800
20,0,-6092,-12028,8768,588,-5644,4356,6068,-12032,-6756,-7200,224
20,1,-7880,-13112,12328,-1520,-7336,3692,6188,-16576,-8348,-9452,3396
20,2,-7784,-13748,11664,-1268,-7088,3984,6540,-16368,-8716,-9112,3480
20,3,-8088,-13456,13320,-1896,-7656,3504,7136,-17424,-8604,-10480,3412
21,0,-3476,-2260,-5456,2624,4176,-3084,-2480,-2200,416,-448,2324
21,1,-3256,556,-6096,2224,4008,-3984,-2820,-4568,-1424,-1140,1352
21,2,-4448,-2060,-5988,2196,4724,-4552,-3620,-3984,564,-728,3396
21,3,-3080,-212,-5884,3252,4084,-4048,-2832,-3156,-400,-1240,1280
22,0,-1124,-6192,-5796,860,908,-372,-1632,2804,1576,740,272
22,1,-904,-6952,-6492,796,1132,-240,-1968,3144,1652,896,176
22,2,-800,-6688,-6556,724,1016,-172,-2076,3088,1648,924,24
22,3,-728,-6644,-7116,476,760,-388,-2472,3116,1528,1036,-212
23,0,-2176,-9016,-8212,-1048,552,384,-2532,-2304,2620,976,2264
23,1,-1000,-9144,-9240,-524,-488,416,-2392,-988,2836,696,1832
23,2,-2052,-8148,-5928,-1412,900,508,-1348,-1124,1840,1000,1648
23,3,-2336,-11360,-9408,-1184,336,484,-2384,-880,2872,904,2052
24,0,-3252,-9612,-7592,-1412,752,-2400,-5440,-4404,-372,5024,2508
24,1,-2116,-8000,-6392,-312,1140,-3548,-5336,-3068,-1152,5536,2152
24,2,-3088,-10780,-9480,200,1432,-3576,-7184,-3892,-1760,7196,2796
24,3,-3156,-8192,-5600,160,936,-2888,-5112,-3968,-2268,6092,1676
25,0,380,-1064,-1380,208,-1056,-952,352,-540,-104,1156,628
25,1,-364,-1264,-724,-72,-584,-312,528,-340,100,1088,504
25,2,276,-1288,-1028,172,-704,-356,588,-764,244,492,1304
25,3,56,-444,-2036,796,4,-1056,108,-2480,-256,52,1668
26,0,-9328,-11360,10768,100,-6024,4644,4644,-11872,-6548,-4412,5344
26,1,-13300,-12368,15776,-1796,-6840,5760,5880,-15428,-8872,-9816,8572
26,2,-14360,-14052,16800,-2384,-6864,6332,6336,-17224,-10124,-11704,7416
26,3,-18796,-15984,17672,-4088,-6824,4556,5212,-17364,-9704,-11500,10480
27,0,-124,2016,-3836,2272,2284,-1436,-588,-2168,-1236,-1376,-344
27,1,-348,920,-4608,2976,2320,-1456,-1120,-2336,-1492,-1308,-320
27,2,-44,1052,-3144,1920,1868,-1116,-1116,-1776,-1436,-1152,-160
27,3,-120,1860,-3364,2200,1868,-1108,-684,-1800,-1336,-1760,-416
28,0,-2336,-8128,2680,-652,-2752,3412,3048,-3972,-2296,-572,-1236
28,1,-4340,-10064,4872,-1356,-4340,4556,4060,-6560,-3624,-2824,-1872
28,2,-4680,-11852,4836,-1592,-5356,5332,4636,-7724,-4232,-2964,-2204
28,3,-4368,-11928,4812,-1632,-4764,5708,4352,-7160,-4808,-4428,-1540
29,0,-3280,-10084,4156,-1120,-5080,3828,4428,-6024,-2344,-2076,-1808
29,1,-2884,-9712,3116,-1060,-4704,3056,3740,-5172,-2064,-408,-1772
29,2,-2420,-9272,2812,-1260,-4140,2904,3272,-4584,-1688,-1040,-1556
29,3,-3592,-10148,4000,-1152,-4916,3364,3512,-6420,-2780,-1384,-1400
30,0,-652,-5128,-4300,368,924,-444,-1968,1656,972,1284,128
30,1,-172,-5352,-4780,324,1128,-760,-2808,1624,776,1952,-240
30,2,-136,-5040,-5208,-8,716,-1216,-3208,1056,96,2124,-504
30,3,-408,-5488,-5612,-188,524,-1148,-2864,1472,128,2012,-564
31,0,-396,-3860,-3056,452,1168,156,-1388,996,1176,144,160
31,1,-428,-5048,-3800,444,1376,208,-1484,1400,1692,36,336
31,2,-792,-4836,-4056,480,1472,-84,-1640,1184,1768,-124,364
31,3,-544,-4128,-3576,424,1276,36,-1492,1188,1308,376,200
32,0,924,8856,-14996,1628,3048,-9188,-3736,-9184,-5496,-7512,2816
32,1,-2340,13284,-24164,4524,5556,-11444,-5700,-8256,-1716,-13056,620
32,2,-2096,12272,-21988,3940,4920,-11300,-5896,-8304,-2376,-12176,1676
32,3,-2608,11560,-23392,3880,3980,-11740,-6108,-6136,80,-12136,604
33,0,-524,-2040,404,372,932,800,168,-1668,-104,-996,2456
33,1,-776,-2132,436,220,1140,852,104,-1860,-228,-1228,2636
33,2,-244,-1040,288,528,256,348,320,-960,-68,-216,1452
33,3,-100,-800,492,688,392,512,268,-1112,-92,-452,1500
34,0,-8984,-11420,12440,320,-6440,5044,6364,-12964,-6492,-7648,7520
34,1,-10604,-12260,13864,-704,-6896,5036,7880,-13208,-6304,-8488,8916
34,2,-12576,-13884,15628,-1972,-7728,5060,9004,-14564,-6976,-9952,10024
34,3,-11216,-12672,13816,-1480,-6588,4384,6500,-13012,-6796,-6876,9208
35,0,-244,560,-3744,1576,1492,-1368,-1120,-1792,-1224,148,-1208
35,1,-820,1028,-4920,3188,2668,-1972,-1552,-996,-720,-388,-1276
35,2,320,1480,-4784,2544,2904,-1736,-1636,-1956,-1584,-872,-1468
35,3,148,1152,-3796,2288,2328,-1452,-1464,-1436,-1300,-876,-1312
36,0,216,1372,-5644,2352,3736,-1720,-1796,-1404,-1384,92,-1456
36,1,-52,1080,-5936,2896,3492,-1936,-2100,-1436,-1428,-8,-2320
36,2,480,1812,-6924,3348,4520,-2164,-2096,-1728,-1772,-484,-2312
36,3,56,1692,-5340,3244,3740,-2404,-2228,-1360,-976,-1120,-1436
37,0,-1864,-6300,3900,140,-2396,2960,2788,-4688,-1468,-3144,-416
37,1,-1984,-7448,4292,-752,-2692,2428,3148,-5132,-2000,-3808,-344
37,2,-2888,-7912,4584,-648,-3168,3576,3880,-5436,-1976,-4388,-404
37,3,-1848,-7180,1904,-664,-2592,2828,2504,-3420,-1012,-2644,-712
38,0,-848,-5692,2104,-788,-2908,1972,2904,-2968,-440,-2320,-476
38,1,-1908,-7628,3308,-1056,-2976,3108,3836,-4064,-904,-3940,-484
38,2,-252,-4980,1068,-792,-2492,1512,2360,-1656,88,-2072,-608
38,3,-1384,-6356,2980,-928,-3016,2520,3720,-3436,-604,-2560,-260
39,0,624,-2136,-2484,-452,-760,-2372,-1840,-1540,-2012,2076,832
39,1,-632,-5608,-3416,-1168,-168,692,-1080,-292,600,584,68
39,2,-672,-3916,-1356,-904,248,988,-172,-316,652,616,292
39,3,228,-1116,-396,12,-60,48,84,108,444,276,408
40,0,-1624,7736,-16376,6708,9712,-5176,-4100,-7320,-4772,-5356,-1228
40,1,-1792,8424,-17256,8316,9952,-6664,-4244,-6340,-3848,-6884,-560
40,2,-1012,7216,-15700,7112,9216,-5608,-3096,-6484,-3628,-3952,-316
40,3,-288,9196,-15660,9232,10356,-6936,-3220,-5208,-1912,-7804,-60
41,0,-488,-1900,-5668,1760,1308,-2012,-2112,-784,328,-712,424
41,1,-1228,-832,-5892,3384,2200,-2356,-1368,-1324,408,-508,640
41,2,-1492,-620,-6124,4128,2944,-3232,-2560,-1624,400,-208,1148
41,3,-2788,-2780,-8288,5308,2916,-4304,-3192,-2488,424,936,3008
42,0,-6844,-11628,-2336,-2252,-2672,4764,2448,-7656,-1448,508,1392
42,1,-6052,-10952,-6180,-3120,-3604,2248,1828,-7124,-860,-988,1364
42,2,-9088,-13276,-7708,-3968,-3580,3328,840,-8596,-796,1016,2280
42,3,-9200,-16064,-7448,-3472,-3436,5920,1308,-8956,-1680,1916,2560
43,0,520,-8248,-5956,-780,-2500,-1632,-684,3212,348,-388,-1348
43,1,892,-10208,-8480,-2040,-3968,-2884,-1640,3948,68,-464,-2892
43,2,932,-10448,-9468,-1952,-3880,-3056,-1956,3976,0,-8,-2808
43,3,440,-9352,-8780,-1244,-2236,-2220,-2104,3776,468,128,-2256
44,0,-5912,-12216,-7672,-1192,-2576,1188,-5480,-7208,-564,7880,2788
44,1,-1816,-5048,-4104,-740,-436,1192,-1168,-4628,-648,2580,2952
44,2,-1852,-5212,-3396,-1000,-388,280,-1456,-2584,-160,2004,1696
44,3,-1556,-6108,-4652,-1144,-228,-556,-800,-2512,-544,2164,2696
45,0,2536,-8244,-6380,-2996,-3080,-732,-2208,536,1264,876,-3784
45,1,3032,-6984,-4752,-3344,-4016,-652,-2116,-644,468,1024,-4744
45,2,3088,-7924,-6296,-3192,-3632,-500,-2376,136,1076,1548,-4612
45,3,2724,-7644,-6224,-3072,-2548,-196,-2324,184,1852,1104,-3660
46,0,-1912,7740,-15852,5400,8620,-4752,-4336,-7340,-4984,-5340,-1936
46,1,-2372,6804,-15492,3640,6828,-3636,-4016,-8900,-4588,-3836,-4752
46,2,-976,6036,-15116,2224,6592,-2484,-4164,-10416,-4804,-2992,-7296
46,3,-904,7392,-15788,4252,7884,-4136,-4500,-8476,-4348,-5476,-5100
47,0,-5780,-832,-4832,-2292,-3276,208,-292,-12596,-3028,4676,-792
47,1,-5416,-1592,-3100,-2448,-3564,644,-136,-11996,-3084,4396,0
47,2,-5196,-2152,-2448,-2308,-3240,332,-12,-11736,-3080,3712,1260
47,3,-5572,-3076,-4016,-2368,-2100,160,-464,-11224,-2064,2944,1464
48,0,-1972,-2204,-8200,5472,3708,-3648,-3104,-1232,1292,-16,2772
48,1,-2228,-1372,-9140,5452,3708,-3764,-3292,-800,1016,-1208,1620
48,2,-2748,-3188,-7836,5124,2284,-3732,-3396,-1280,1184,692,2680
48,3,-1160,-1404,-6756,4296,2708,-3640,-4244,112,1328,-576,964
49,0,-7264,-9548,-3648,-2396,-3384,3312,700,-7916,-1912,412,1968
49,1,-8320,-12716,-2912,-3880,-4212,5240,3496,-10880,-3340,-904,1836
49,2,-8188,-13000,-1348,-3540,-4288,5852,2944,-10400,-3708,-1816,1572
49,3,-5588,-10224,-2476,-2944,-3396,3552,1892,-6972,-1880,-264,748
50,0,352,-4468,-2620,152,-752,-276,-448,1816,688,464,-228
50,1,352,-4020,-2292,428,-204,52,-404,1864,1436,868,168
50,2,88,-2684,-748,848,-216,112,68,1280,1548,296,480
50,3,388,-3648,-1528,636,196,396,-420,1584,1596,468,468
51,0,-1920,-3224,-1240,88,-1488,364,-536,-4564,-1036,4108,2344
51,1,-544,-3840,-1680,896,168,988,-740,-1220,748,1056,2056
51,2,-1552,-5704,-3436,352,208,1612,-1132,-1796,1180,1716,2352
51,3,-1908,-4616,-3020,-48,-816,980,-1068,-3092,-160,3084,2240
52,0,512,2480,-6748,2336,3948,-3564,-3148,-4176,-2324,20,-892
52,1,432,1984,-8004,2952,4356,-3120,-2920,-3120,-2468,1036,-1912
52,2,372,1660,-7048,2940,4240,-2748,-2776,-2384,-2380,572,-1968
52,3,452,1776,-7752,3168,4780,-2840,-3000,-2372,-2548,728,-2176
53,0,-72,-2532,1876,808,-188,1684,1028,-1880,-304,-2036,1356
53,1,-212,-4872,2300,724,-836,2376,1988,-2344,-472,-2268,952
53,2,-220,-5188,1860,784,-768,1832,1548,-2056,-268,-1352,1176
53,3,-704,-5960,1984,256,-1248,2996,2796,-2320,-680,-1384,820
54,0,-964,-428,-3188,1204,2140,-1456,-1032,-1624,-364,-584,340
54,1,-740,-2060,-1744,540,1704,-480,-824,-388,588,-468,804
54,2,-432,-1052,-2688,1136,1824,-836,-856,-836,-312,-192,-92
54,3,-852,-1112,-2392,408,1852,-788,-828,-1196,-40,-380,452
55,0,-480,-3980,-1604,-360,172,716,244,-36,1112,-204,692
55,1,-892,-4264,-768,-212,176,964,712,216,640,536,440
55,2,-760,-3256,-708,-176,500,768,552,112,516,360,804
55,3,-696,-4200,-1556,-172,-56,832,108,-876,700,-684,768
56,0,-744,-3508,-1796,-300,32,312,384,56,628,520,872
56,1,-1264,-3396,-1532,-604,-108,144,916,208,356,1180,592
56,2,-1180,-3796,-1240,-460,-188,272,1112,160,476,1016,728
56,3,-1200,-3620,-1316,-572,-400,180,1108,300,516,1180,404
57,0,-392,-6188,-3336,120,-100,28,132,2916,1480,-104,-56
57,1,-176,-6424,-3956,-896,-1156,-640,-780,2340,724,-1440,-1384
57,2,-172,-7988,-5028,-1064,-1316,-884,-944,2972,732,-1952,-1764
57,3,-8,-7532,-4212,-752,-272,-52,-444,3164,1548,-588,-372
58,0,-8,-4268,-1620,392,716,676,320,1824,1796,556,1020
58,1,184,-4996,-2152,-24,900,744,20,2072,1988,184,904
58,2,156,-4956,-2088,-108,708,628,72,1920,1932,-108,812
58,3,128,-5156,-2316,-232,580,396,20,1828,1748,-140,756
59,0,1996,-5516,-3168,-2188,-2460,-488,-1612,-360,532,-4,-3068
59,1,2524,-6836,-3960,-2760,-2848,-396,-1980,-452,940,-40,-3888
59,2,2592,-8284,-5296,-2556,-4120,-1192,-1628,1348,556,876,-2664
59,3,2760,-7256,-4480,-2624,-3692,-652,-1964,196,708,588,-3504
60,0,-704,4724,-10652,1416,4444,-2916,-3824,-9292,-3980,-1060,-4800
60,1,400,6600,-14032,2904,7336,-3236,-4056,-9524,-4956,-3508,-6300
60,2,196,4324,-12440,2828,5604,-3060,-3600,-8476,-3408,-2216,-6028
60,3,516,5636,-13352,2712,7676,-2344,-4472,-9952,-4872,-3940,-7364
61,0,-3912,-684,-5972,-744,304,-2988,-2096,-7888,-1232,1256,768
61,1,-4528,-4600,1368,1996,-1544,1520,644,-4092,-1384,-40,4144
61,2,-6748,-6056,-2944,28,-52,-772,-1656,-6508,-836,1356,3612
61,3,-1424,976,-6236,-4072,-620,-2172,-3156,-9476,-2492,2112,-5560
62,0,-3000,-8240,6296,-748,-3484,3232,1456,-7996,-3336,-2472,1408
62,1,-6040,-12256,9404,-2196,-5220,4360,3324,-12556,-5992,-4556,920
62,2,-6376,-13412,8840,-2484,-5144,4336,3800,-12024,-6152,-5240,92
62,3,-5340,-10788,6748,-1772,-5008,3864,4024,-10756,-5352,-3676,168
63,0,-2244,-2268,-5304,2888,1088,-2720,-1948,-2072,-16,732,1156
63,1,-4284,-2444,-7484,4876,2160,-4456,-2992,-3912,-36,64,2244
63,2,-2748,-3404,-8320,5328,2684,-4356,-3760,-1916,1348,296,2564
63,3,-1504,-3944,-5160,3160,980,-2692,-3292,24,1584,628,1824
64,0,-1316,-3384,-5968,2632,1880,-2860,-4076,-1436,1560,852,2020
64,1,-1160,-3460,-6264,2372,1420,-3220,-3620,-2784,932,1248,1488
64,2,-1668,-2468,-6516,1796,2772,-3116,-4588,-3444,548,528,1024
64,3,-1860,-688,-10792,4272,5636,-3988,-5392,-4008,16,-1080,804
65,0,-3452,-5688,-1928,-976,-1572,2104,804,-4172,-232,-908,1344
65,1,-4888,-9596,-4884,-2556,-2968,2696,-88,-6528,-568,-1352,1636
65,2,-5504,-8920,-4492,-2920,-2940,3776,644,-7344,-1796,1280,1748
65,3,-6600,-9020,-4360,-2176,-2984,4040,956,-7904,-1408,980,2264
66,0,-4920,-6992,-4692,-780,-3236,2404,2408,-6240,-1044,2036,2336
66,1,-4856,-6668,-2900,-1184,-3536,908,2284,-6168,-1272,-176,1264
66,2,-2336,-7528,-80,-880,-2804,3220,3816,-3716,-1572,-576,688
66,3,-4156,-6660,-1508,-1504,-3980,1940,3440,-6512,-2228,388,1052
67,0,80,-5896,-3744,-96,524,176,-924,1952,2060,-888,736
67,1,-92,-6828,-6044,-448,-216,-300,-1692,1684,1540,-1116,-344
67,2,-200,-7376,-6548,-544,-428,-424,-1644,2108,1668,-1224,-148
67,3,-204,-6884,-5424,-344,32,-132,-1232,2024,1936,-1200,336
68,0,-1348,-3364,-1664,1060,624,1208,-556,-1908,308,1180,2312
68,1,-1920,-5540,-3616,672,80,1964,-1364,-3260,792,1760,2716
68,2,-2384,-5816,-3484,924,628,1392,-1300,-1864,940,1452,2544
68,3,-3920,-8244,-3772,-36,16,2444,-1944,-3824,264,3408,2564
69,0,3124,-7252,-2716,-2012,-4400,-560,-900,1104,612,564,-2256
69,1,3124,-7720,-3236,-2440,-5440,-1056,-1308,916,-44,124,-3476
69,2,3076,-7840,-3632,-2468,-5364,-1184,-1592,1064,84,-28,-3932
69,3,2724,-7072,-3112,-2276,-4488,-940,-1464,700,100,44,-3480
70,0,-1492,-316,-6144,252,452,-4300,-2572,-5960,-1528,1044,2160
70,1,-2196,-120,-3912,-384,-136,-816,-1516,-7860,-1328,1832,-1272
70,2,-772,1932,-5692,-672,96,-2228,-1536,-8204,-3368,912,-1328
70,3,-1448,-896,-1336,-528,-1544,8,-192,-4580,-1476,2152,1464
71,0,-1048,-632,-5172,2628,1568,-3464,-2684,-1008,440,-968,796
71,1,-4532,-2312,-9036,5416,4028,-4996,-4048,-2284,356,-1748,1632
71,2,-488,-440,-4884,1928,1492,-2124,-932,-1200,-432,-2060,-276
71,3,-4148,-2992,-9068,5988,3392,-4596,-3932,-1892,720,-860,2344
72,0,-4180,-7224,-1336,780,-304,2876,-2560,-5088,-196,4620,3144
72,1,-2384,-6376,-3664,-300,-560,2496,-1304,-5152,180,3664,3436
72,2,-1512,-3428,-2180,-172,-948,188,-224,-2976,-320,2908,2040
72,3,-1436,-3976,-1724,-200,-760,916,-544,-3328,-272,2748,2096
73,0,-5584,-9100,4716,788,-3676,5124,3360,-8664,-4236,-6108,-292
73,1,-7352,-11652,7688,-572,-5128,6404,3944,-11400,-5428,-7540,576
73,2,-8200,-12400,8736,-1376,-5656,6544,4656,-12208,-6092,-8352,28
73,3,-9200,-12324,9096,-1464,-5288,6232,4080,-11928,-6456,-7880,880
74,0,308,-460,-2508,1408,880,-540,48,-2804,-1468,-1948,-760
74,1,408,-944,-3384,2032,1728,-520,-188,-1396,-1012,-1748,-524
74,2,-124,-1136,-2440,1684,780,-704,-372,-1524,-792,-1512,-436
74,3,8,-1176,-2944,2080,1148,-948,-556,-1148,-404,-1424,-192
75,0,332,-2908,-2060,-1008,-472,-272,-1168,1516,700,-676,-820
75,1,412,-6060,-5168,-1516,-1192,-1052,-2704,2680,860,-1836,-2428
75,2,420,-7196,-5332,-1680,-1384,-1060,-2684,2780,1004,-2336,-2752
75,3,396,-7728,-5720,-1688,-1280,-1004,-2892,3068,1132,-2556,-2960
76,0,1152,-7464,-6500,-480,-520,-360,-2484,3064,2960,1468,-1008
76,1,1248,-8924,-8592,-1248,-2020,-988,-3092,3512,3040,1044,-2032
76,2,1336,-9820,-8756,-1172,-1740,-696,-3064,3672,3600,884,-2008
76,3,2096,-9924,-8800,-1816,-2304,-372,-3092,3000,3540,1092,-3180
77,0,704,-7728,-8864,-64,-1036,-976,-3372,2564,680,4876,-2500
77,1,-1544,-6232,-6168,-492,-540,-1376,-3660,-412,-452,3688,-364
77,2,264,-6932,-8904,-708,-1688,-5112,-5144,-3128,-4140,5828,1204
77,3,-1848,-5272,-4152,-2044,-744,-2640,-4028,-2672,-1528,4268,132
78,0,-7008,-10796,4160,-532,-4132,4984,1552,-7828,-4840,-4396,-244
78,1,-7668,-11172,6868,-456,-4592,5544,2144,-9452,-5080,-6424,856
78,2,-7336,-11544,6896,-1000,-4756,5324,2044,-10236,-5168,-7420,220
78,3,-7780,-10676,7132,-1080,-4540,4776,1872,-10008,-5392,-6984,1420
79,0,-3912,-8772,16,-1576,-1432,4212,4948,-6392,-3224,-928,40
79,1,-5120,-10548,1564,-2160,-1860,4944,5748,-7612,-3968,-1976,140
79,2,-5948,-13960,1992,-2280,-2736,7240,7444,-8328,-4428,-2652,84
79,3,-6060,-11620,3384,-2200,-3252,5436,6048,-8812,-4112,-3572,240
80,0,1764,-6112,-5496,-1420,-1440,-612,-2456,2052,3056,1612,-1924
80,1,1476,-7872,-7216,-896,-2120,-688,-2536,2884,2624,1732,-2052
80,2,1536,-8456,-8164,-1064,-1736,-888,-2704,3384,2836,1808,-1408
80,3,852,-8620,-8116,-992,-852,-628,-2532,3244,2780,912,-456
81,0,1160,-4552,-3604,-1116,-2432,-1368,-2556,1356,504,464,-2200
81,1,1316,-5236,-4048,-812,-1636,-672,-2664,1792,1356,1160,-1604
81,2,1620,-6484,-5116,-840,-1032,-292,-2968,2160,2120,1488,-1796
81,3,1552,-7064,-5324,-1432,-2212,-1032,-3268,2380,1304,884,-2068
82,0,-1904,4984,-15080,5496,3564,-6540,-1780,-7904,-3792,-5708,2728
82,1,-3472,8016,-21956,5748,4268,-9616,-3244,-7912,-3220,-9288,5216
82,2,-2464,5716,-18248,5216,3536,-8340,-2348,-8808,-4588,-5780,4436
82,3,-4560,6808,-20460,5316,3584,-8928,-3488,-7236,-2668,-8272,5304
83,0,-5200,-8388,4900,388,-3104,4612,3300,-7488,-4000,-5940,-108
83,1,-7296,-11116,5212,-152,-3860,4980,1980,-7844,-4640,-5060,180
83,2,-8432,-11648,5188,-1056,-4012,4812,1480,-8828,-5552,-4456,592
83,3,-8056,-10872,6324,-328,-4388,4976,1852,-9228,-5252,-5548,1200
84,0,-76,-1188,-2408,1704,1304,-864,-564,-1488,-684,-1244,-208
84,1,96,-2428,-2744,1392,1912,-24,-516,-320,104,-1524,-308
84,2,616,-1088,-1780,1228,1332,144,-480,-812,-212,-1924,-744
