sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
20,1,-3228,-4072,1212,-1080,-1904,768,420,-2900,-1136,-1180,-1024
20,2,-2660,-3668,1004,-952,-1616,672,380,-2424,-960,-1136,-744
20,3,-4328,-5372,1748,-1584,-2468,756,608,-3836,-1580,-1992,-1448
21,0,-264,148,-1036,392,420,-1388,-1204,-1084,-44,540,344
21,1,-236,392,-1136,336,304,-1176,-856,-1172,16,384,280
21,2,-252,380,-1496,536,680,-1772,-1244,-1188,448,832,192
21,3,-284,288,-1296,612,408,-1472,-1184,-1356,-204,520,212
22,0,-80,-176,-436,464,612,-1212,-1392,-728,80,472,524
22,1,-52,-320,-696,452,568,-1196,-1392,-660,192,368,412
22,2,56,-140,-376,364,428,-952,-1212,-660,-56,272,492
22,3,100,-8,-320,264,316,-884,-1072,-748,-212,224,504
23,0,-244,-216,-1196,544,476,-1232,-1044,-1148,572,732,308
23,1,-252,-344,-968,320,288,-800,-648,-992,392,660,240
23,2,-504,-828,-360,-88,132,-492,-484,-856,112,664,84
23,3,-348,-948,-972,-20,284,-492,-632,-908,244,644,268
24,0,-520,-580,-840,108,260,-1064,-812,-1100,184,704,64
24,1,-412,-636,-408,176,220,-1256,-1448,-1260,-88,508,188
24,2,-596,-792,-532,208,108,-1096,-1148,-1128,52,628,-28
24,3,-980,-1464,64,-40,-4,-1132,-1448,-1336,-396,552,8
25,0,-220,-384,348,92,-20,-392,-680,-276,-504,140,160
25,1,-464,-948,372,-188,-324,76,-112,-416,-416,76,-176
25,2,-216,-376,20,-100,-112,-12,-44,-212,-104,100,-88
25,3,-108,16,-452,52,-68,-304,-76,-656,-140,176,32
26,0,-2528,-3804,1552,-644,-1028,1012,92,-2076,-1092,-840,-716
26,1,-4908,-6244,3156,-1128,-1968,1144,-396,-5424,-3072,-4916,-1280
26,2,-5752,-7816,3828,-1776,-2912,1836,-212,-5956,-3232,-5728,-1148
26,3,-4708,-6028,2760,-1476,-2172,964,-136,-4408,-2256,-3668,-908
27,0,-208,476,-564,-124,-160,-680,-456,-724,-612,-336,292
27,1,-176,132,-468,-48,-56,-544,-388,-500,-428,-584,20
27,2,-120,236,-332,32,36,-428,-472,-608,-604,-696,-32
27,3,-52,444,-232,104,144,-516,-628,-836,-808,-940,-60
28,0,-2512,-4376,1344,-1160,-1444,904,48,-1992,-1224,-64,-1112
28,1,-2940,-4992,1396,-1652,-1880,1020,364,-2548,-1276,-664,-1200
28,2,-2824,-5084,1192,-1840,-2008,956,396,-2640,-1360,-804,-1296
28,3,-2960,-5148,1276,-1868,-2012,952,296,-2596,-1216,-1032,-1344
29,0,-2300,-4332,928,-1568,-1728,840,504,-2200,-1200,-396,-1072
29,1,-2240,-4028,680,-1500,-1624,724,360,-1788,-1132,164,-1188
29,2,-2276,-4256,696,-1764,-1828,688,276,-1944,-1260,32,-1384
29,3,-2960,-5212,1284,-1868,-2172,1000,328,-2564,-1584,-456,-1420
30,0,100,148,-288,376,396,-1140,-1324,-824,-208,288,544
30,1,108,108,28,384,376,-672,-996,-148,-24,176,304
30,2,164,152,-24,200,196,-760,-1060,-704,-436,228,400
30,3,96,80,-24,264,252,-580,-836,-292,-164,160,284
31,0,364,-24,-884,184,436,-1400,-1652,-1640,-12,268,756
31,1,280,-8,-820,188,384,-1408,-1596,-1600,-92,228,720
31,2,240,-36,-628,344,468,-1288,-1592,-1348,-60,300,756
31,3,320,20,-476,176,352,-1132,-1448,-1280,-260,204,724
32,0,-1316,2168,-2428,-3008,-3348,-3648,-1424,-4584,-4432,-1100,2528
32,1,-2020,2524,-2980,-3320,-4008,-3708,-2140,-3964,-4504,-1780,1844
32,2,-1804,2212,-2636,-3080,-3688,-3436,-1844,-4000,-4876,-1956,2012
32,3,-1732,2112,-2648,-2704,-3424,-3152,-2028,-3308,-3876,-1516,1560
33,0,-176,-324,96,-80,-84,32,-36,-108,-72,48,-80
33,1,-92,-152,-40,-32,-48,16,-12,-28,-24,36,-32
33,2,-60,-112,28,-36,-36,24,8,-36,-24,12,-32
33,3,-48,-72,-16,4,0,-48,-60,-64,-4,48,-12
34,0,-2100,-3068,1224,-400,-832,792,188,-1420,-628,-224,-500
34,1,-1992,-3528,1368,-940,-1124,528,-108,-2256,-820,-1376,-520
34,2,-2736,-4604,2072,-1280,-1928,452,260,-3656,-1044,-2776,-740
34,3,-2140,-3892,1724,-1072,-1256,296,-384,-3036,-984,-1940,-340
35,0,-532,232,-912,-252,-464,-1072,-624,-452,-612,-200,680
35,1,-544,304,-812,-224,-372,-776,-568,-572,-624,92,548
35,2,-280,288,-616,-280,-312,-852,-448,-520,-460,-380,364
35,3,-152,184,-276,-104,-104,-420,-268,-292,-276,-304,156
36,0,-240,324,-1012,-112,-180,-864,-400,-536,-112,36,324
36,1,-80,380,-768,-124,-164,-800,-320,-604,-184,-76,244
36,2,-112,540,-788,-120,-164,-756,-288,-684,-204,40,288
36,3,-124,500,-832,-72,-100,-800,-396,-700,-192,-60,240
37,0,-1408,-2296,708,-536,-668,380,-44,-880,-480,104,-552
37,1,-1368,-2408,708,-784,-868,344,8,-1336,-532,-548,-492
37,2,-1468,-2612,696,-1008,-1164,396,180,-1484,-608,-652,-636
37,3,-1412,-2672,724,-832,-1060,472,268,-1448,-656,-328,-548
38,0,-888,-1872,396,-736,-876,272,212,-1240,-640,-368,-424
38,1,-1180,-2292,464,-1120,-1052,276,160,-1452,-616,-728,-516
38,2,-772,-1572,152,-636,-708,232,248,-868,-496,-128,-356
38,3,-1240,-2688,424,-1108,-1200,332,272,-1580,-832,-332,-572
39,0,84,-328,-32,12,-100,-900,-1128,-1436,-1020,44,660
39,1,-208,-1240,-172,-476,-420,-340,-600,-1304,-492,280,276
39,2,-364,-1280,272,-364,-472,-88,-372,-932,-488,280,8
39,3,128,-644,356,-28,-232,-252,-532,-644,-348,252,160
40,0,-956,1944,-2940,-584,-964,-3412,-1652,-3252,-1104,-424,1060
40,1,-1308,1620,-2044,-520,-1020,-2616,-1592,-3472,-2060,-880,1020
40,2,-864,1752,-2396,-604,-1128,-2816,-1568,-3200,-1304,-144,940
40,3,-884,1440,-1764,-456,-1016,-2240,-1536,-3184,-1700,-444,728
41,0,-240,-144,-724,120,52,-1108,-1104,-1140,-148,164,368
41,1,-384,-28,-1084,264,0,-1316,-952,-1484,-148,204,248
41,2,-328,324,-1156,256,56,-1452,-1028,-1284,0,236,532
41,3,-296,336,-1488,168,-48,-1464,-876,-1476,20,320,620
42,0,-1724,-2672,264,-1076,-800,296,52,-1748,-748,388,-432
42,1,-1048,-1860,-812,-1020,-524,-108,-8,-1932,-308,360,48
42,2,-1120,-2116,-1072,-1228,-868,-196,-328,-2176,-528,344,-40
42,3,-1932,-3004,-312,-1080,-876,368,56,-1968,-432,584,-496
43,0,-24,232,-700,192,140,-1296,-788,-404,248,176,-188
43,1,96,-408,-308,96,-132,-748,-456,156,184,0,-204
43,2,-8,-228,-436,184,-64,-1184,-776,-44,204,76,-328
43,3,56,-220,-348,100,92,-632,-588,44,224,40,-4
44,0,-1444,-2396,-868,-632,-984,-248,-312,-2340,-608,1016,-456
44,1,-1452,-2248,-288,-748,-1008,72,-64,-1688,-900,608,-228
44,2,-1188,-1864,68,-456,-600,-76,-368,-1172,-616,584,-264
44,3,-1040,-2260,132,-688,-480,-296,-784,-1492,-652,596,-92
45,0,424,-624,-544,-280,-356,-4,-52,-248,364,-128,20
45,1,336,-448,-412,-188,-212,-20,-80,-172,308,-56,24
45,2,344,-496,-492,-248,-312,0,-48,-216,288,-64,-24
45,3,432,-568,-696,-304,-340,-44,-112,-332,364,-60,-12
46,0,-1132,1820,-2516,-740,-1260,-3360,-1808,-3508,-1852,-1144,1204
46,1,-864,1536,-2428,-536,-1020,-3260,-1724,-2980,-1208,-1092,984
46,2,-296,1280,-2240,-244,-424,-2736,-1208,-2172,-300,-704,664
46,3,-628,1656,-2584,-452,-824,-3212,-1756,-2980,-1184,-1324,920
47,0,-1420,-664,-1292,-492,-836,-1212,-756,-2644,-516,912,0
47,1,-1580,-1068,-956,-448,-960,-992,-800,-2680,-692,764,-76
47,2,-1484,-1072,-1272,-540,-980,-992,-768,-2444,-604,772,-112
47,3,-1404,-932,-1296,-464,-816,-928,-660,-2280,-460,776,-64
48,0,-296,368,-1376,80,-64,-1552,-1116,-1504,-68,216,680
48,1,-352,460,-1088,120,-80,-1288,-908,-1344,-148,148,440
48,2,-252,224,-1500,204,104,-1364,-972,-1504,148,308,508
48,3,-204,588,-1504,-136,-216,-1480,-732,-1352,0,8,612
49,0,-1540,-1924,-260,-392,-580,-256,-236,-1888,-296,376,-248
49,1,-1924,-2632,-256,-1340,-1304,184,72,-2196,-684,-152,-612
49,2,-2188,-3500,20,-1248,-1344,500,128,-2360,-728,-116,-564
49,3,-1380,-2364,0,-736,-696,332,36,-1512,-336,180,-276
50,0,124,364,-1144,132,264,-1312,-896,-860,520,268,-48
50,1,232,292,-1412,24,184,-1036,-612,-964,616,284,8
50,2,304,240,-1488,20,148,-916,-500,-948,664,316,44
50,3,388,44,-1568,-84,-16,-872,-456,-852,688,276,8
51,0,-1764,-3100,104,-844,-1160,92,-168,-1692,-888,552,-628
51,1,-1296,-2288,452,-360,-684,-124,-596,-1240,-688,316,-268
51,2,-492,-896,-392,4,-60,-344,-464,-716,-64,444,24
51,3,-1104,-1932,-368,-452,-708,-132,-220,-1240,-620,540,-204
52,0,204,1296,-2352,252,48,-1816,-724,-1600,524,784,292
52,1,144,1300,-2388,260,28,-1888,-824,-1620,756,816,224
52,2,112,1204,-2204,172,-12,-1848,-784,-1500,620,616,272
52,3,128,1180,-2188,268,116,-1740,-708,-1404,720,732,200
53,0,-2716,-4540,1384,-868,-1416,1104,272,-1916,-892,88,-952
53,1,-2360,-4400,920,-1476,-1512,844,276,-1456,-984,492,-1308
53,2,-2688,-4928,864,-1576,-1772,564,-28,-1996,-1220,456,-1320
53,3,-2488,-4676,656,-1700,-1740,652,208,-1836,-1176,412,-1308
54,0,16,440,-756,436,468,-1380,-1164,-600,364,404,104
54,1,0,308,-812,488,516,-1324,-1164,-656,452,456,176
54,2,-8,356,-780,412,428,-1176,-924,-536,276,332,32
54,3,-60,368,-1012,264,552,-1240,-888,-644,476,544,104
55,0,-1028,-2040,332,-724,-396,144,-236,-1036,-332,312,-352
55,1,-1544,-2940,752,-1032,-660,612,140,-944,-476,372,-688
55,2,-1380,-2564,692,-872,-632,532,104,-860,-496,348,-632
55,3,-1528,-2780,560,-812,-572,300,-112,-1120,-480,472,-568
56,0,-996,-1960,504,-616,-324,264,-128,-644,-288,320,-388
56,1,-1356,-2428,400,-844,-668,484,208,-788,-436,416,-540
56,2,-1232,-2168,348,-696,-624,376,116,-724,-412,388,-480
56,3,-1344,-2448,348,-776,-536,276,-20,-932,-476,520,-376
57,0,0,0,0,0,0,0,0,0,0,0,0
57,1,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,0,0,0,0,0,0,0,0,0
57,3,24,-4,-36,-16,0,-12,-20,-44,24,-12,4
58,0,-60,-448,-172,-76,20,-96,-280,-236,72,44,-24
58,1,200,-520,-800,-140,136,16,-144,-140,336,-44,16
58,2,232,-752,-1088,-208,160,104,-80,-112,432,-56,-8
58,3,208,-496,-776,-84,184,-64,-264,-140,336,-20,48
59,0,444,-252,-652,-180,-120,-456,-472,-736,412,-164,72
59,1,520,-460,-508,-256,-264,-112,-216,-640,352,-248,120
59,2,184,-304,-224,-64,-156,-200,-172,-124,232,-76,-44
59,3,316,-368,-292,-108,-180,-200,-252,-304,280,-144,28
60,0,-300,1532,-2576,-384,-648,-2992,-1248,-2176,-404,-320,1076
60,1,-536,1788,-2576,-524,-1008,-3320,-1552,-3112,-1064,-1148,884
60,2,-404,1328,-2180,-240,-568,-2552,-1276,-2240,-584,-588,732
60,3,-184,1472,-2124,-60,-360,-2580,-1252,-2364,-576,-968,548
61,0,-300,796,-1736,-172,-236,-1508,-596,-1808,-388,304,716
61,1,-1472,-1756,204,0,-748,-564,-952,-1816,-960,108,8
61,2,-1160,-988,-980,-52,-220,-1396,-1164,-1996,-228,648,72
61,3,-224,1064,-2156,-324,-48,-2392,-844,-1648,236,612,512
62,0,-2836,-4352,1072,-1036,-1636,240,-500,-2480,-1384,188,-772
62,1,-2828,-4732,1072,-1704,-1888,140,-524,-2760,-1224,-492,-1080
62,2,-2784,-4876,952,-2000,-2088,-108,-740,-3100,-1492,-716,-1156
62,3,-2876,-4940,964,-1908,-2084,236,-396,-3072,-1520,-804,-1172
63,0,-220,-192,-1268,448,220,-1072,-864,-1084,404,468,292
63,1,-600,-372,-1448,376,-44,-1348,-1008,-1432,104,296,432
63,2,-332,-4,-2064,328,196,-1600,-1096,-1860,716,688,372
63,3,12,212,-1224,304,388,-1468,-1180,-1088,540,248,280
64,0,-96,188,-1948,328,372,-1956,-1296,-1600,852,388,444
64,1,-348,-128,-1796,444,204,-1948,-1360,-1788,640,488,388
64,2,-204,192,-2108,232,180,-1960,-1124,-1740,648,444,348
64,3,-64,604,-2384,164,184,-2136,-1112,-1832,696,388,560
65,0,-1436,-1784,-252,-500,-596,-360,-312,-1704,-348,312,-344
65,1,-604,-1016,-504,-288,-324,-484,-376,-1200,-44,320,-120
65,2,-1076,-1756,-436,-548,-616,-472,-580,-1944,-324,312,-256
65,3,-1588,-2156,-608,-704,-852,-164,-120,-1908,-460,596,-328
66,0,-1024,-1512,-1848,-952,-856,-932,-372,-2248,-148,444,-264
66,1,-952,-1468,-532,-540,-520,-700,-504,-1708,-392,496,-136
66,2,-1024,-1868,-24,-716,-784,-244,-372,-1280,-524,264,-472
66,3,-1240,-1976,-112,-808,-932,-24,28,-1664,-700,336,-296
67,0,40,60,-1180,244,400,-1248,-1004,-1020,500,364,184
67,1,84,0,-844,84,232,-704,-560,-636,452,172,48
67,2,88,-360,-808,-8,184,-312,-328,-448,320,104,112
67,3,28,24,-964,220,340,-904,-716,-696,524,304,92
68,0,-500,-668,-448,56,-56,-460,-392,-836,-48,544,24
68,1,-704,-1204,-256,108,-100,-264,-484,-752,-196,440,60
68,2,-652,-1164,-456,-60,-128,-312,-420,-844,20,476,-100
68,3,-972,-1732,-548,-308,-400,-124,-256,-1260,-144,632,-232
69,0,284,-316,-220,-68,-240,-356,-300,-324,188,-96,0
69,1,272,-492,-28,24,-276,-260,-248,-88,296,-216,-64
69,2,168,-300,-152,48,-164,-492,-372,-120,212,-80,-80
69,3,144,-208,-252,-40,-140,-392,-308,-208,212,-108,-72
70,0,-704,1000,-1432,-404,-428,-1140,-560,-1912,-952,196,840
70,1,68,792,-1628,240,196,-1200,-436,-912,264,536,308
70,2,-416,1240,-1788,-436,-504,-1800,-684,-2024,-712,-144,836
70,3,-1208,-996,-212,-304,-792,-576,-728,-1864,-1112,352,152
71,0,-172,-40,-1004,136,72,-984,-748,-1004,164,228,272
71,1,-440,-188,-1660,568,328,-1296,-888,-1312,460,548,308
71,2,-356,-12,-708,100,-64,-696,-600,-980,-288,-84,288
71,3,-500,-284,-1580,564,176,-1256,-1012,-1464,-56,348,440
72,0,-1132,-1696,-1312,-620,-536,-296,104,-1596,-12,1132,-300
72,1,-1480,-2368,-620,-804,-976,-100,-140,-1672,-624,700,-360
72,2,-1260,-1832,52,-576,-900,-136,-412,-1460,-888,580,-328
72,3,-1528,-2640,220,-780,-1036,120,-176,-1484,-788,572,-636
73,0,-872,-1008,592,-476,-872,488,-240,-1540,-772,352,-304
73,1,-1568,-1928,1204,-292,-888,944,-76,-1684,-588,116,-284
73,2,-2140,-2784,1412,-8,-880,1100,256,-1672,-452,-204,-324
73,3,-1832,-2412,1152,-204,-868,844,108,-1576,-524,-292,-248
74,0,224,92,-324,60,52,-136,-152,-464,20,-72,-8
74,1,328,60,-460,208,256,-352,-492,-604,64,-220,192
74,2,132,12,-412,92,92,-260,-320,-416,104,48,76
74,3,104,108,-520,56,120,-500,-644,-676,56,-28,184
75,0,4,40,-76,256,204,-516,-736,-176,-108,168,248
75,1,-96,-120,-392,228,92,-684,-968,-120,-180,272,184
75,2,44,40,-124,352,292,-776,-1144,-244,-208,248,384
75,3,-56,8,-60,368,260,-596,-900,16,-28,256,184
76,0,464,-352,-660,-216,-240,-248,-292,-784,260,-128,152
76,1,360,-352,-336,-156,-216,-152,-188,-468,216,-180,88
76,2,496,-664,-512,-228,-344,-48,-132,-304,372,-124,56
76,3,400,-376,-344,-180,-228,-80,-152,-488,232,-200,108
77,0,108,-828,-724,-444,-456,-340,-560,-396,-332,704,-4
77,1,-68,-1056,-48,-856,-752,-252,-872,-1384,-980,736,-300
77,2,776,-348,-508,-1216,-472,-792,-1844,-2200,-1408,1288,144
77,3,-460,-1460,-192,-1148,-1316,-560,-1308,-2008,-1340,1120,-996
78,0,-1252,-1580,652,-248,-852,504,0,-1480,-712,-4,-328
78,1,-1364,-1756,1032,-112,-816,768,-44,-1624,-616,-188,-172
78,2,-1592,-1968,1044,-280,-948,616,-60,-1768,-700,-624,-196
78,3,-1116,-1384,928,-164,-800,500,-228,-1624,-740,-592,-20
79,0,-776,-1940,-260,-1152,-1104,212,-144,-1544,-832,440,-404
79,1,-1056,-2068,20,-972,-1000,192,-180,-1416,-780,408,-528
79,2,-1440,-2608,28,-1376,-1340,380,88,-1644,-1000,432,-792
79,3,-1044,-1880,232,-1004,-1032,304,-136,-1648,-832,408,-520
80,0,444,-60,-832,-296,-220,-460,-556,-972,192,-36,4
80,1,400,-392,-848,-340,-328,-240,-160,-544,220,-60,88
80,2,276,-280,-708,-208,-196,-272,-228,-392,148,-32,108
80,3,280,-8,-736,-144,-28,-500,-444,-608,292,-24,56
81,0,112,-8,-328,-192,-84,-416,-340,-836,-400,-28,308
81,1,268,-308,-540,-340,-276,-376,-280,-956,-328,-72,332
81,2,404,-668,-612,-408,-468,-212,-144,-812,-216,-80,328
81,3,340,-596,-512,-328,-404,-196,-132,-628,-220,-20,296
82,0,-1424,1240,-1060,-964,-1280,-1880,-1724,-2728,-4060,-2728,1168
82,1,-2064,1472,-2204,-1180,-2016,-3408,-2484,-4452,-6688,-5148,1184
82,2,-1624,1448,-1704,-1200,-1504,-2712,-2224,-3424,-5344,-3728,1076
82,3,-2096,1528,-2256,-1312,-1952,-3284,-2336,-4004,-6312,-4592,1180
83,0,-588,-696,340,-96,-596,380,104,-1316,-780,-176,40
83,1,-600,-700,432,-128,-560,396,-36,-1188,-520,92,-100
83,2,-1044,-1392,736,-232,-760,588,-64,-1392,-576,160,-276
83,3,-1016,-1072,808,-312,-756,560,-316,-1420,-584,276,-212
84,0,-72,160,-504,-72,-76,-188,-324,-556,-184,196,148
84,1,176,-12,-624,-132,-20,-216,-260,-672,8,-152,104
84,2,272,-104,-572,-132,-152,-212,-180,-772,-216,-556,144
84,3,-188,-124,-848,108,44,-232,-492,-440,24,108,152
85,0,-56,40,-640,-80,116,-192,-372,-520,84,104,192
85,1,-36,136,-588,-104,96,-208,-444,-676,-228,-272,224
85,2,-192,116,-376,-84,24,-32,-416,-572,-504,-396,148
85,3,-84,264,-736,-124,92,-328,-388,-588,-60,-20,240
86,0,-616,-1716,-252,-1092,-1104,352,4,-1652,-984,164,-536
86,1,-476,-1384,-208,-1040,-1120,280,-140,-1460,-932,-80,-464
86,2,-896,-2056,-248,-1248,-1404,348,-72,-1676,-1052,300,-748
86,3,-596,-1608,36,-1028,-912,276,-192,-1312,-784,192,-412
87,0,240,-48,-1132,-188,-144,-592,-328,-512,344,120,-36
87,1,408,16,-940,-272,-36,-504,-412,-1096,228,-52,196
87,2,264,-264,-504,-224,-252,-136,-104,-356,140,-116,48
87,3,504,-148,-892,-424,-120,-388,-412,-1172,144,-76,276
88,0,392,92,-524,-92,88,-1068,-1284,-1596,-608,28,724
88,1,176,60,-252,-16,72,-692,-788,-940,-480,52,500
88,2,132,12,-176,-64,-28,-572,-624,-796,-464,72,404
88,3,148,-80,-304,-220,-152,-376,-324,-748,-436,60,324
89,0,-1760,1172,-1712,-728,-1340,-2216,-1680,-3228,-4836,-2264,1036
89,1,-2296,1268,-2384,-1060,-1860,-3340,-2340,-4008,-6500,-3840,1284
89,2,-2964,1676,-3216,-1332,-2432,-4192,-2736,-4952,-7768,-5340,980
89,3,-2856,1388,-2924,-1204,-2192,-4052,-2664,-4808,-7660,-4984,1124
90,0,156,60,-576,-48,-24,-220,4,-364,36,64,128
90,1,160,36,-696,-128,-72,-168,72,-288,24,56,104
90,2,16,-108,-696,-284,-216,-212,-32,-224,-48,44,-20
90,3,-60,132,-1096,-176,-88,-500,-140,-484,152,416,-24
91,0,-2092,-2492,1136,-216,-1072,1056,412,-1940,-1160,-236,-168
91,1,-1928,-2400,1072,-144,-1044,888,252,-1856,-1028,-308,-220
91,2,-2228,-2748,1284,0,-1012,988,296,-1836,-848,-516,-188
91,3,-2300,-3044,1360,-12,-904,976,444,-1828,-648,-532,-368
92,0,-92,-100,-168,116,44,-236,-360,16,-28,148,40
92,1,-64,-104,-156,188,88,-572,-880,12,-152,208,52
92,2,28,-16,-88,220,156,-516,-888,64,-128,104,136
92,3,12,80,-8,340,240,-528,-820,16,-48,160,208
93,0,-1900,1020,-660,-364,-1624,-1352,-1240,-3956,-3532,-3664,316
93,1,-2248,1360,-980,-676,-2164,-1700,-1232,-4656,-3976,-4132,216
93,2,-2080,1356,-884,-720,-2116,-1468,-1140,-4468,-3660,-3696,236
93,3,-1864,1384,-600,-612,-1820,-980,-1052,-4180,-3460,-3088,52
94,0,112,288,-964,-96,-36,-556,-148,-1116,-396,-100,416
94,1,-560,-268,-868,-64,52,-640,-460,-1188,-224,284,352
