sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
47,3,-1484,-552,-700,-956,-1192,-664,-112,-2944,-980,1168,196
48,0,468,-12,-1612,448,256,-948,-764,-992,-212,80,432
48,1,228,324,-1428,504,368,-1184,-856,-1028,-448,-104,340
48,2,268,-396,-1532,376,-20,-880,-740,-972,-92,480,320
48,3,504,72,-1140,404,244,-708,-544,-576,-16,64,344
49,0,-1196,-1252,124,-680,-1092,664,352,-1876,-620,-60,60
49,1,-1200,-1788,332,-1276,-1084,1116,892,-2176,-692,-276,-76
49,2,-1448,-2092,880,-968,-1196,1228,776,-2136,-904,-452,-212
49,3,-644,-1136,200,-680,-872,604,316,-1372,-384,96,-100
50,0,72,168,-64,24,40,-312,-168,-208,24,56,-32
50,1,132,-108,-360,8,-28,-308,-140,-136,76,104,-44
50,2,204,-96,-776,-136,-156,-744,-212,-412,-20,440,-156
50,3,204,-184,-644,-124,-164,-396,36,-152,96,380,-124
51,0,-72,-560,-236,-120,-456,-80,-44,-1156,-364,912,248
51,1,248,-744,-532,-44,-252,4,-296,-596,-172,480,144
51,2,260,-524,-712,152,-92,-96,-804,-840,-224,392,364
51,3,132,-648,-756,-100,-396,-8,-432,-956,-364,588,340
52,0,-36,1352,-1404,424,560,-3912,-2776,-2756,-1448,8,-468
52,1,-8,1292,-1208,540,648,-3656,-2528,-2340,-1200,-92,-364
52,2,44,1188,-1192,468,632,-3080,-2128,-2096,-1292,-268,-456
52,3,4,1344,-1372,740,900,-3320,-2380,-2188,-1432,-472,-576
53,0,-140,-1312,656,-224,-576,396,592,-628,-76,-44,-448
53,1,-208,-1440,780,-904,-788,116,256,-1476,-592,84,-300
53,2,-340,-1408,624,-968,-708,40,312,-1376,-504,376,-376
53,3,-232,-1684,784,-888,-812,112,316,-1464,-516,256,-412
54,0,36,440,-400,240,292,-1184,-996,-912,-512,-88,-112
54,1,-24,208,-288,44,156,-716,-576,-584,-204,60,-48
54,2,-4,432,-380,244,292,-972,-756,-792,-496,-208,-112
54,3,-64,420,-404,68,288,-1280,-1004,-876,-296,24,-108
55,0,-8,-356,-40,24,-236,168,180,-196,116,-188,-68
55,1,-76,-680,256,96,-156,236,244,-44,-12,16,-152
55,2,-144,-656,180,20,-88,204,216,-56,-32,84,-124
55,3,-24,-444,236,60,-208,8,132,-276,76,-96,-184
56,0,-16,-180,4,-48,-28,32,92,-80,16,0,-64
56,1,-272,-648,32,-104,-32,204,244,-76,-8,16,-84
56,2,-244,-672,-56,-136,-76,152,312,-120,4,48,-132
56,3,-124,-532,-44,-140,-132,72,228,-108,32,144,-112
57,0,-48,-336,-216,0,-24,0,72,168,120,72,48
57,1,-24,-168,-108,0,-12,0,36,84,60,36,24
57,2,-32,-224,-144,0,-16,0,48,112,80,48,32
57,3,-48,-336,-216,0,-24,0,72,168,120,72,48
58,0,-8,-56,-36,0,-4,0,12,28,20,12,8
58,1,-32,-224,-144,0,-16,0,48,112,80,48,32
58,2,-16,-148,-116,-48,12,-20,12,48,68,52,28
58,3,-4,-172,-156,-48,12,-60,12,48,104,76,32
59,0,288,404,-44,0,8,-528,-168,-352,228,176,-68
59,1,356,264,-80,-156,92,-508,-264,-372,328,208,-32
59,2,404,192,28,0,-316,-424,-204,-156,304,268,-164
59,3,396,364,-24,-96,-124,-560,-252,-348,308,276,-120
60,0,-92,2176,-1280,296,532,-2912,-1680,-2844,-2348,-1012,204
60,1,96,2928,-1952,1252,1696,-2840,-1728,-2612,-2564,-2136,220
60,2,72,2176,-1304,1212,1380,-2380,-1544,-1812,-1856,-1824,-64
60,3,212,2816,-1964,1560,2060,-2580,-1880,-2184,-2320,-2432,-64
61,0,-824,724,-1012,-364,-352,-1808,-1380,-2812,-1228,312,284
61,1,-224,-920,624,-184,-1192,-176,-248,-1608,-1040,-16,328
61,2,-1032,-276,-368,-936,-1368,-748,-552,-2840,-1348,136,384
61,3,-292,1200,-1384,-484,-80,-1968,-1272,-2524,-832,860,-148
62,0,-564,-1944,1820,-1412,-2512,8,-88,-3096,-2216,-264,244
62,1,-1160,-2660,2324,-1388,-2472,252,100,-3452,-2556,-524,-60
62,2,-912,-2184,2220,-1376,-2316,196,200,-3156,-2388,-664,88
62,3,-912,-2048,1936,-1264,-2088,332,324,-2868,-1976,-576,-76
63,0,60,-188,-1076,312,-104,-964,-832,-1208,-492,272,256
63,1,-448,-16,-1228,704,48,-1840,-1284,-1528,-852,-244,244
63,2,312,-200,-1988,408,112,-1316,-848,-1140,-52,416,192
63,3,476,-348,-1340,312,104,-400,-488,-516,156,228,316
64,0,456,-296,-1536,72,-20,-568,-296,-712,308,684,280
64,1,84,48,-1332,48,60,-1012,-648,-1212,88,528,264
64,2,80,244,-1348,68,184,-1180,-876,-1448,-24,436,236
64,3,424,68,-1948,448,380,-1152,-756,-1072,-84,408,308
65,0,-500,-836,-192,-344,-708,400,396,-1096,-224,-16,44
65,1,-468,-592,-360,-444,-720,356,232,-1232,-352,-84,144
65,2,-1156,-980,-420,-1284,-1176,596,232,-2128,-396,460,88
65,3,-1152,-1112,-444,-836,-1272,528,496,-1968,-464,580,-8
66,0,-840,-936,-820,-1108,-1328,284,840,-1992,-400,708,12
66,1,-848,-820,172,-644,-1152,64,368,-1616,-664,156,-52
66,2,-404,-1084,312,-520,-936,228,680,-1180,-308,28,-336
66,3,-512,-936,-204,-852,-1172,4,612,-1772,-668,268,-32
67,0,-8,52,-28,-64,8,-128,-72,-148,-60,-24,20
67,1,20,32,-4,0,4,-40,-12,-28,16,12,-4
67,2,8,20,-8,-48,24,-20,-24,-36,8,16,4
67,3,-32,24,-40,12,12,-84,-36,-56,12,-20,-8
68,0,-88,-184,-612,-160,-364,-484,-588,-1176,-564,380,304
68,1,132,-1072,-1604,-276,-412,340,-316,-1128,36,820,428
68,2,-100,-732,-1236,144,-124,-368,-944,-1180,-200,492,316
68,3,-68,-744,-1340,-372,-284,-36,-524,-1412,-188,832,464
69,0,404,204,12,-44,-272,-380,-160,-156,304,268,-144
69,1,548,252,40,0,-436,-568,-276,-204,412,364,-224
69,2,604,228,56,0,-524,-584,-300,-180,452,404,-256
69,3,388,280,4,0,-220,-488,-204,-236,296,252,-140
70,0,164,688,-832,-444,-272,-2152,-1468,-2604,-1584,104,504
70,1,-504,568,-496,96,-76,-1452,-1204,-2020,-740,384,156
70,2,12,1096,-200,-432,-468,-2184,-1656,-3000,-2304,-428,512
70,3,92,-124,392,-752,-908,-292,-460,-1832,-1536,188,576
71,0,156,-380,-1032,-24,-276,-320,-272,-988,-240,88,364
71,1,-216,136,-1752,748,340,-1700,-1336,-1576,-684,-320,152
71,2,200,248,-640,252,104,-784,-612,-1032,-860,-548,288
71,3,-108,192,-1600,884,416,-1660,-1344,-1432,-680,-272,436
72,0,-404,-320,-152,-456,-176,-108,-532,-1484,-92,964,196
72,1,20,-1324,-1272,-296,-756,412,-280,-1624,-308,1128,556
72,2,100,-432,-512,-116,-340,-80,-128,-820,-292,492,260
72,3,-8,-460,-496,-532,-532,-188,-92,-1096,-416,668,252
73,0,-1076,-1924,1452,64,-1020,1512,964,-1944,-1316,-2852,-256
73,1,-1144,-2428,2088,108,-824,2164,1228,-2244,-1460,-3592,-196
73,2,-1392,-2912,2600,20,-940,2452,1620,-2388,-1540,-3752,-568
73,3,-1300,-2528,2320,-52,-872,2228,1372,-2400,-1552,-3452,-336
74,0,244,-4,-640,204,52,-296,-104,-400,-272,-188,-12
74,1,284,112,-708,272,148,-332,-272,-564,-596,-492,-36
74,2,236,-140,-644,184,-32,-548,-376,-532,-440,-156,112
74,3,340,108,-608,316,160,-560,-364,-496,-484,-428,112
75,0,112,-60,-104,-12,-16,-136,-212,-176,-84,116,48
75,1,168,-412,-304,-240,-36,-96,-424,132,12,8,-64
75,2,264,-556,-412,-300,-48,-168,-652,96,-24,44,-52
75,3,208,-504,-372,-292,-44,-120,-524,156,12,12,-76
76,0,344,-280,-788,-416,52,-388,-276,-332,248,452,-4
76,1,288,-260,-556,-308,-108,-304,-176,-136,268,396,-76
76,2,444,-752,-924,-336,-144,-324,-292,-68,452,360,8
76,3,320,-648,-896,-292,-24,-252,-252,-24,372,272,-40
77,0,592,-1156,-2128,-284,-284,-648,-588,-232,340,1040,-244
77,1,776,-836,-1572,-816,-200,-1256,-1420,-1428,-192,1372,52
77,2,1112,-1816,-2304,-404,-592,-1796,-2252,-2056,-888,1876,516
77,3,348,-500,-1348,-1312,-32,-1628,-1516,-1852,-304,1540,-108
78,0,-936,-2508,1332,-244,-1108,1428,380,-1620,-1396,-2204,216
78,1,-1344,-2784,2016,56,-1064,2088,1032,-2460,-1788,-3608,-28
78,2,-1432,-2876,1960,-36,-1204,2056,1144,-2508,-1776,-3692,-12
78,3,-1532,-2812,1908,-108,-1160,1916,900,-2648,-1924,-3772,232
79,0,-380,-1104,-468,-952,-140,-204,204,-972,-320,244,-160
79,1,-724,-1604,-84,-852,-284,200,544,-1332,-588,-276,-316
79,2,-576,-1832,384,-732,-412,456,840,-1244,-412,-428,-540
79,3,-672,-1584,236,-860,-388,304,504,-1648,-704,-688,-312
80,0,432,264,-536,-792,232,-688,-440,-728,344,536,-24
80,1,492,-720,-1416,-488,-280,-604,-228,-108,480,772,-236
80,2,432,-644,-1004,-260,-256,-368,-164,-68,348,524,-80
80,3,248,-412,-644,-308,76,-184,-176,-148,284,280,128
81,0,300,-224,-4,-28,-320,-196,-376,-152,-64,184,132
81,1,372,-272,-64,0,-296,-280,-532,-284,-92,172,148
81,2,508,-444,-228,0,-360,-296,-688,-268,-12,356,212
81,3,484,-584,-104,-92,-588,-276,-588,24,140,292,220
82,0,-896,292,-2948,540,-780,-2368,-2200,-2720,-3992,-2344,1448
82,1,-1556,1116,-4804,76,-1436,-2596,-2816,-3280,-5780,-3796,2960
82,2,-1540,512,-4096,596,-1236,-2868,-3048,-3884,-5264,-2500,2220
82,3,-1912,396,-4584,20,-1880,-3000,-3360,-3780,-5540,-3200,2692
83,0,-632,-1912,1072,-268,-944,912,732,-1652,-1380,-2616,144
83,1,-880,-1940,1128,-44,-932,1168,716,-1668,-1260,-2444,-60
83,2,-1232,-2148,1432,-92,-1000,1452,800,-1968,-1460,-2452,-204
83,3,-1200,-2428,1592,12,-972,1604,752,-2064,-1604,-2884,8
84,0,184,120,-704,424,220,-1168,-932,-768,-532,-264,32
84,1,180,-260,-520,68,80,-420,-252,-288,-524,-656,132
84,2,60,-316,-308,-48,-8,-416,-220,-208,-788,-964,288
84,3,-144,156,-464,252,64,-1008,-608,-816,-1324,-1148,144
85,0,168,564,-536,408,556,-1080,-760,-976,-928,-904,-68
85,1,136,668,-448,376,564,-1092,-716,-936,-1212,-1288,-56
85,2,132,888,-112,380,620,-868,-548,-812,-1132,-1432,-12
85,3,276,856,-592,668,816,-1180,-856,-916,-1144,-1336,-100
86,0,36,-900,228,-108,-332,336,444,-648,-176,-684,-188
86,1,144,-1072,264,-176,-208,440,512,-800,-196,-820,-180
86,2,56,-828,176,-248,-204,324,272,-652,-112,-532,-64
86,3,-76,-1080,472,-16,-304,420,224,-740,-344,-748,-108
87,0,180,28,-264,-128,-36,-300,-32,-172,136,228,-64
87,1,248,-204,-600,-216,16,-364,-168,-272,128,324,-12
87,2,152,-148,-456,-180,-72,-168,88,-80,88,272,-56
87,3,448,-640,-964,-140,-92,-260,-164,-148,228,332,92
88,0,588,172,52,-232,-296,-772,-860,-1384,-1128,160,516
88,1,300,-76,72,-120,-356,-292,-356,-424,-364,72,112
88,2,272,-212,32,-68,-400,-144,-232,-68,4,148,-64
88,3,316,-392,-8,-172,-636,-192,-312,-12,28,148,-76
89,0,-1192,736,-3072,404,-928,-3336,-2728,-3328,-4276,-2332,1152
89,1,-2284,1380,-3760,316,-1776,-2980,-3744,-3660,-5312,-3480,2412
89,2,-2156,2324,-4136,352,-1180,-3016,-3628,-3292,-4580,-4324,2448
89,3,-1984,2432,-4116,276,-1056,-2956,-3456,-3628,-5412,-4416,2508
90,0,132,144,-580,-228,72,-380,12,-324,20,372,0
90,1,72,68,-508,-164,-32,-440,20,-264,-32,340,-96
90,2,88,20,-568,-328,-96,-420,176,-236,8,456,-156
90,3,64,240,-532,-448,80,-760,-224,-632,-8,520,-116
91,0,-436,-1784,1524,100,-840,1544,1372,-1488,-732,-2688,-428
91,1,-680,-2060,2020,120,-776,1924,1324,-1708,-992,-3100,-356
91,2,-972,-2352,2228,48,-864,1980,1384,-2008,-1312,-3240,-340
91,3,-1032,-2480,2296,-348,-772,2072,1620,-2120,-1204,-2964,-516
92,0,48,-136,-100,-84,-12,-24,-124,60,12,-4,-28
92,1,72,-396,-288,-288,-36,0,-216,324,108,-72,-144
92,2,104,-572,-416,-416,-52,0,-312,468,156,-104,-208
92,3,104,-572,-416,-416,-52,0,-312,468,156,-104,-208
93,0,-404,2184,-1356,696,-80,-1128,-1120,-1540,-2512,-2660,1572
93,1,-924,3156,-1952,1292,-448,-972,-2124,-2052,-3076,-3700,2300
93,2,-948,2712,-1328,1096,-564,-864,-1936,-1952,-2692,-3392,1820
93,3,-752,2712,-1312,1160,-556,-372,-1884,-1952,-2840,-3464,1804
94,0,160,364,-652,-60,196,-660,-344,-704,-500,-260,376
94,1,8,336,-940,172,472,-776,-880,-944,-412,-484,388
94,2,80,132,-348,12,48,-384,-60,-244,-168,24,-72
94,3,-172,208,-520,-368,176,-676,-412,-884,-108,228,-8
95,0,236,844,-352,592,860,-1076,-1048,-856,-956,-1052,160
95,1,160,668,-368,428,804,-924,-884,-712,-788,-960,16
95,2,228,696,-596,596,792,-1288,-1212,-1036,-800,-860,140
95,3,176,512,-380,488,572,-672,-600,-352,-496,-828,36
96,0,-632,-1600,872,-468,-980,408,520,-2012,-1032,-524,-452
96,1,-1000,-2072,972,-800,-1060,408,548,-2564,-1376,-396,-416
