sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
6,1,204,-7060,-7828,-1484,-1708,-656,-412,1704,1468,908,-640
6,2,-308,-6368,-8136,-1872,-2844,-500,420,1652,932,1344,-1152
6,3,-440,-6276,-7580,-2092,-3128,-464,564,1396,564,1280,-1576
7,0,-408,-4820,-3576,-3480,-160,-216,224,-328,388,868,576
7,1,-408,-6700,-5528,-4356,-1668,104,472,-536,540,1436,468
7,2,-356,-5552,-3468,-2848,344,-264,-36,284,1068,400,1412
7,3,152,-6476,-3864,-3848,-1384,-164,-88,-384,864,1652,936
8,0,-1952,-7024,-2676,-4464,492,368,-52,-496,712,2312,320
8,1,-992,-5092,-2088,-3584,540,-248,-560,-1776,376,2224,304
8,2,-760,-6092,-3296,-3772,-48,-1012,-2280,-2056,-292,3224,-440
8,3,-1208,-7084,-3276,-3864,916,-124,-1716,-1268,892,2436,392
9,0,1364,-4676,-4248,-1212,-2372,-716,-268,-12,692,1256,-232
9,1,2392,-4660,-3620,-648,-1824,-1428,-1452,-268,956,1116,480
9,2,1172,-5056,-5308,-1204,-3108,-720,-232,240,992,1852,-84
9,3,824,-5004,-5512,-1304,-3060,-648,-24,556,960,1588,-292
10,0,-4888,-9136,3156,-1284,-3716,1604,2188,-7648,-3112,-4464,-1812
10,1,-5528,-9732,6644,-668,-4476,-8,4968,-11008,-3920,-10672,-3436
10,2,-5580,-9276,6532,-1080,-4420,-328,3708,-10488,-3272,-8008,-2744
10,3,-5140,-9272,8408,-228,-4324,-816,6080,-10796,-3380,-10236,-2660
11,0,-2548,-3572,-3032,2900,-948,-3588,-3356,-6868,-3176,-4312,1388
11,1,-2252,-2136,-3524,3100,-844,-4572,-3512,-7976,-5724,-7252,-544
11,2,-2536,-3308,-3524,3188,-596,-4484,-3748,-7848,-4500,-5428,720
11,3,-3328,-3180,-4460,3332,-156,-4792,-3848,-9272,-5532,-5420,364
12,0,-2500,-924,-4560,4,3548,-3644,-2208,-5388,-1816,-3208,1152
12,1,-2572,-1672,-4540,-172,3368,-4052,-2524,-6296,-2740,-3400,736
12,2,-3072,-2012,-4136,-416,3152,-3048,-2104,-5352,-1880,-2728,2384
12,3,-2064,-612,-4236,1356,2620,-4008,-2760,-5912,-3472,-3952,312
13,0,-3664,-5808,84,-1096,-1424,2048,868,-6116,-1888,-2572,792
13,1,-2632,-4904,-184,-860,-928,1876,1304,-4724,-1520,-2064,308
13,2,-3096,-5636,948,-676,-904,2264,528,-4896,-1924,-2540,-16
13,3,-2912,-5688,-752,-1528,-520,2388,756,-5160,-1744,-2348,528
14,0,-2192,-5372,-520,-1592,-2056,1220,2652,-4296,-1392,-2428,152
14,1,-2200,-5028,-748,-1660,-1876,996,2184,-3692,-1088,-1484,72
14,2,-1896,-4476,-1212,-1436,-1964,788,2436,-3808,-1144,-1716,264
14,3,-2712,-5560,-1780,-2524,-3440,380,3172,-5380,-1748,-1968,396
15,0,-472,-4372,-5236,-2060,-1848,-184,328,1108,200,660,-1104
15,1,-232,-6396,-7220,-1712,-1688,-56,44,1948,1264,1112,-752
15,2,-372,-5508,-7468,-1804,-3184,232,1196,1652,1096,1880,-1116
15,3,-440,-5016,-5828,-1792,-2008,424,644,1484,800,1312,-1100
16,0,212,-6640,-6840,-3580,-1896,436,68,204,1624,1476,568
16,1,0,-7248,-7304,-3920,-1996,440,200,416,1700,1752,544
16,2,-228,-7676,-7416,-4216,-1268,324,24,500,1736,1676,1012
16,3,-392,-8028,-8516,-4580,-1148,-112,-76,1124,2056,1640,1300
17,0,-2812,-7832,-5100,-4664,-1668,-992,-1524,-5444,-2332,4384,-628
17,1,-2000,-6008,-3616,-3788,-1728,-828,-876,-4076,-2044,3212,-704
17,2,-1664,-6544,-4032,-4120,-500,-668,-1492,-4228,-1616,3600,300
17,3,-740,-5144,-3788,-3036,-988,-208,-860,-3568,-880,2672,184
18,0,1344,-5628,-4124,-1416,-1432,0,-324,1040,1500,280,164
18,1,712,-5932,-6416,-1496,-2752,240,112,1460,2068,1192,188
18,2,68,-4760,-5508,-1372,-3488,76,988,248,852,1352,-136
18,3,332,-5248,-6168,-936,-3512,-24,1288,348,1200,1416,52
19,0,-1060,-1412,-732,92,-104,144,0,-1752,-480,-1412,924
19,1,-2340,-1960,-764,756,564,164,-580,-3116,-820,-1220,2068
19,2,-1608,-1676,-20,560,596,368,-32,-2572,-484,-1496,1616
19,3,-932,-2572,-804,-72,408,544,396,-492,648,-972,1360
20,0,-2400,-6288,380,-1364,-2832,932,1568,-4944,-2800,-3852,-1540
20,1,-3552,-7556,3040,-476,-2848,1192,2760,-7416,-3488,-7216,-1988
20,2,-3636,-7136,2284,-992,-2808,972,2624,-7092,-3368,-6704,-1724
20,3,-7204,-9320,5040,-1372,-3916,-356,3036,-10784,-5200,-8808,-2180
21,0,-3356,-3052,-4120,80,3612,-3376,-2632,-4396,-1432,-2656,1788
21,1,-4428,672,-5504,92,4180,-6344,-3716,-7476,-6212,-4784,-252
21,2,-5652,-2224,-6112,-752,5312,-5716,-3320,-6168,-2044,-3040,3196
21,3,-3476,-716,-5252,1220,3356,-5760,-3900,-7176,-5492,-5116,-264
22,0,-708,-5868,-5064,-1672,584,292,-904,2332,1508,48,428
22,1,-440,-6488,-5624,-1788,644,628,-644,2720,1872,-196,536
22,2,-424,-6240,-5660,-1920,-68,464,-428,2392,1508,308,12
22,3,-216,-5624,-5236,-1512,-144,196,-720,2120,1288,372,-68
23,0,-468,-6620,-4904,-2560,1340,356,-764,468,2780,268,1572
23,1,20,-6736,-6092,-1792,-468,96,-692,636,2216,292,640
23,2,-956,-6380,-4888,-3720,64,524,120,396,1696,1148,740
23,3,-500,-9364,-9112,-4196,-696,728,328,1852,3012,1448,1520
24,0,-1864,-8056,-6220,-5236,1364,756,-396,-1708,968,2764,1116
24,1,-1244,-5620,-4096,-3668,1156,-956,-1556,-2432,-408,2812,540
24,2,-1480,-6936,-5308,-4032,-4,-956,-1792,-2876,-1160,3536,-348
24,3,-1616,-6816,-3192,-4352,-780,-484,-1132,-2656,-1024,2972,-672
25,0,300,-1784,-436,176,-1624,-956,-84,-1656,-188,20,888
25,1,-168,-1732,-500,-80,-1112,-340,188,-1260,-72,212,540
25,2,-224,-1296,-772,36,-760,-504,68,-916,-284,-380,568
25,3,-1916,-492,-2404,1144,-800,-1904,-956,-2700,-992,-3836,224
26,0,-3940,-6040,5880,752,-1744,-1068,596,-9956,-3844,-8120,908
26,1,-12676,-11244,10204,156,-2864,-3584,-1468,-20640,-11592,-19560,-444
26,2,-13412,-15936,11012,-640,-4688,-900,-1360,-21608,-11436,-20460,1956
26,3,-17308,-13468,9968,-284,-2472,-4516,-1184,-20636,-12836,-18416,1820
27,0,-1040,868,-1528,1032,-288,-2920,-2596,-5308,-5724,-8400,-1128
27,1,-1868,748,-2164,1352,720,-2836,-3056,-4152,-5268,-6764,-1364
27,2,-1340,1136,-1704,1220,900,-2840,-2980,-4520,-5572,-8144,-1644
27,3,-1332,1556,-1676,1096,432,-2988,-3152,-5192,-5784,-9492,-2288
28,0,-3080,-8948,1284,-2368,-3852,1824,1248,-4548,-2324,-1932,-1272
28,1,-3040,-9608,2504,-3236,-4428,2328,1604,-5432,-2452,-3204,-1664
28,2,-3320,-10772,1668,-4248,-5120,2564,2196,-5676,-2084,-2840,-1600
28,3,-2828,-10272,1896,-3616,-4440,2432,1236,-5160,-2080,-3628,-1736
29,0,-632,-7660,2224,-2640,-4636,1488,2700,-4188,-1540,-2288,-1076
29,1,-2000,-8100,728,-3040,-4380,1212,2024,-3820,-1672,-628,-1436
29,2,-1832,-8468,776,-3692,-4760,968,1572,-3700,-1936,-1088,-2348
29,3,-2052,-8764,2036,-3408,-4556,1676,2096,-4248,-1820,-2212,-1544
30,0,-564,-5772,-4588,-2240,-68,104,-700,2156,1100,168,92
30,1,-76,-4300,-3240,-1460,-828,-432,-792,1664,552,-88,-444
30,2,216,-5380,-3188,-1696,-2076,-352,-460,1480,456,296,-1020
30,3,-12,-6464,-4568,-2152,-1544,-80,-536,2424,1004,-144,-732
31,0,472,-3188,-2692,-344,304,76,-968,448,1220,-120,564
31,1,356,-3496,-2776,-908,788,12,-1104,456,1336,-56,968
31,2,20,-3684,-2900,-796,1388,-84,-1396,832,1716,-108,1096
31,3,-72,-3800,-3320,-1136,676,-48,-1216,924,1156,180,564
32,0,-3836,5384,-6900,-4504,-6048,-8676,-4644,-11876,-14716,-10192,2396
32,1,-7984,8064,-12052,-4580,-8360,-9772,-7132,-12776,-17528,-13712,-1176
32,2,-6684,7040,-10048,-4468,-7664,-9752,-6824,-12424,-17364,-13352,84
32,3,-7976,6628,-10640,-3388,-8076,-8452,-6936,-10568,-15824,-11096,-1092
33,0,-1892,-2024,-792,664,624,84,220,-1304,908,-512,1836
33,1,-2676,-2492,-1072,760,708,372,512,-1400,1188,-420,1984
33,2,-2152,-1952,-868,752,488,172,244,-1288,768,-384,1644
33,3,-1700,-1540,-700,580,280,-100,148,-1364,488,-328,1480
34,0,-5804,-7888,6220,640,-1948,-620,1880,-9964,-2888,-7136,1820
34,1,-5724,-7280,7260,580,-3080,-1888,3196,-11396,-4256,-10920,876
34,2,-9744,-9388,8704,-748,-4196,-3400,3940,-14668,-6604,-13840,588
34,3,-6656,-6972,7916,1232,-3176,-3280,2976,-13392,-6472,-13692,744
35,0,-620,-296,-1576,656,-1084,-2156,-336,-1944,-2256,-5088,-984
35,1,-1252,312,-2028,604,-360,-2044,-1564,-3092,-4096,-5444,-1820
35,2,-852,1012,-2284,232,-68,-2576,-1548,-3348,-4756,-6676,-2492
35,3,-768,1276,-2020,420,500,-2416,-1492,-2840,-4128,-7796,-3176
36,0,-1132,856,-3088,848,544,-3204,-1500,-2848,-3552,-5548,-2516
36,1,-888,1036,-2592,352,692,-2820,-1192,-2560,-3364,-5108,-2484
36,2,-1364,1612,-2928,708,784,-3544,-2216,-3684,-4232,-6968,-3128
36,3,-2028,1304,-2332,1360,764,-2952,-3192,-3944,-4976,-6916,-2244
37,0,-2260,-6896,2672,-496,-1456,2080,1532,-4064,-876,-3188,540
37,1,-1056,-6632,2564,-1616,-2316,1552,1700,-3860,-412,-3340,-32
37,2,-1324,-7352,2548,-1396,-2512,1932,1868,-4148,-600,-3608,-156
37,3,-1092,-7132,1420,-2128,-3188,1772,1884,-3520,-728,-1916,-468
38,0,420,-5520,1960,-1524,-3588,992,2808,-2524,8,-1932,-236
38,1,-428,-6976,1992,-2376,-3668,1296,2800,-3716,-188,-3248,-284
38,2,280,-5176,1116,-1576,-3324,840,2052,-1852,-92,-1296,-660
38,3,-1020,-7108,988,-2780,-4608,800,3136,-3804,-644,-2364,-772
39,0,1640,-3148,-536,-868,-2924,-200,644,-2248,-1108,4,772
39,1,948,-5488,-2740,-2024,-2672,1452,984,-852,1080,1000,360
39,2,376,-4580,-832,-1468,-2204,1700,1252,-592,872,1096,-212
39,3,1116,-2056,460,-740,-1900,948,1084,-456,464,840,-156
40,0,-6444,4304,-6648,1524,1524,-9384,-6780,-12600,-11044,-7756,-1280
40,1,-7260,4272,-6392,2408,708,-9080,-7732,-13820,-13628,-10468,-1372
40,2,-6000,4212,-5556,1768,696,-8540,-7164,-11772,-10252,-8108,-1380
40,3,-6976,4688,-5608,2928,-120,-8308,-8792,-13520,-11624,-12104,-2224
41,0,116,-2268,-3044,1080,-800,-2360,-2132,-3652,-2056,-3216,336
41,1,-1656,-2472,-3228,2276,-240,-3092,-1860,-5388,-3940,-4564,-328
41,2,-2240,-2452,-2800,2728,-64,-2716,-2228,-5264,-3252,-3604,1064
41,3,-3920,-4144,-4564,3200,644,-3316,-2916,-7184,-2988,-3788,2580
42,0,-5272,-11456,-2548,-4080,-2548,2900,704,-5556,-712,-252,1192
42,1,-2636,-10352,-5272,-5604,-1920,2856,724,-4724,152,312,1940
42,2,-3992,-11164,-8196,-6228,-2976,3408,1492,-4652,1112,1504,2484
42,3,-6364,-13492,-5376,-5952,-3272,4044,1492,-7076,-60,364,1836
43,0,1376,-6228,-3156,-876,-1464,1040,644,3776,1792,-772,720
43,1,1996,-7736,-3324,-448,-2508,728,428,4448,1956,-1124,-220
43,2,2068,-8684,-3944,-504,-2600,756,328,4956,2188,-1184,-404
43,3,1512,-7520,-4120,-844,-1868,728,148,4288,2192,-840,168
44,0,-4168,-7204,-8688,-3784,-5088,-96,36,-5432,-2440,4672,-828
44,1,-3632,-6300,-5724,-2300,-2404,544,1536,-3868,-912,2092,1468
44,2,-3308,-5588,-3292,-2276,-1172,-16,568,-3060,-960,1244,540
44,3,-2556,-6508,-3600,-3068,-1032,-292,-340,-2788,-804,1508,448
45,0,2960,-8488,-5848,-2212,-3112,464,-1120,1160,2512,88,-12
45,1,2700,-6488,-4804,-2112,-2680,300,-912,852,1644,76,-72
45,2,2760,-7668,-6084,-2192,-3092,252,-1080,1124,2204,744,172
45,3,2460,-7764,-6204,-2216,-2876,548,-896,1080,2672,688,496
46,0,-6908,4844,-6660,1440,1168,-9212,-6980,-12436,-10468,-8840,-1084
46,1,-8124,6008,-6724,372,1064,-9364,-6348,-12908,-11320,-9184,-1032
46,2,-7792,5892,-6540,688,1568,-9452,-6496,-12100,-11240,-9200,-1888
46,3,-8120,5888,-6836,1868,1080,-9408,-7584,-13304,-11680,-11512,-1556
47,0,-5168,-1756,-1600,-3024,-3180,-1416,-1488,-8360,-5132,2196,2252
47,1,-5616,-2512,-2128,-2980,-3884,-896,-1424,-8056,-5308,2072,2392
47,2,-6048,-3164,-4756,-3468,-4544,-1000,-756,-7940,-4700,2856,3064
47,3,-6328,-3956,-6372,-4188,-3300,-152,108,-7536,-2896,3616,3712
48,0,-3608,-4196,-3900,2364,300,-2712,-2544,-5828,-2892,-3216,2156
48,1,-4160,-3516,-3952,3024,324,-3036,-2720,-6872,-3756,-3976,1776
48,2,-3592,-4316,-4008,2372,120,-2548,-2160,-6228,-2408,-2924,2564
48,3,-2588,-2188,-4184,1616,-148,-3156,-2032,-5584,-2452,-2944,1648
49,0,-4732,-9292,-2940,-3524,-2064,2356,456,-5748,-1288,108,2012
49,1,-5588,-11368,-6112,-6564,-4092,3224,2388,-6672,-780,480,1260
49,2,-5936,-11392,-3892,-5020,-3684,3368,2144,-6432,-708,-556,1064
49,3,-3060,-9456,-3136,-3604,-2764,2248,1040,-3828,-280,-172,1084
50,0,964,-4440,-2356,-692,-1276,732,528,1716,1532,-144,388
50,1,868,-5076,-3404,-924,-1220,812,468,1804,2068,160,488
50,2,768,-4684,-3012,-720,-1476,736,516,1332,1860,504,156
50,3,932,-6064,-4636,-1188,-1552,1156,740,2020,2632,576,416
51,0,-3856,-6224,-5340,-2856,-4252,-680,732,-4216,-2536,3248,-372
51,1,-3096,-5476,-2104,-580,-1464,-480,-568,-2516,-312,552,476
51,2,-1780,-4512,-2968,260,-404,-176,-12,-1936,892,320,1672
51,3,-2928,-5828,-4132,-924,-2480,-616,632,-3248,-516,1252,952
52,0,-576,3252,-4472,632,2364,-5264,-1752,-5208,-3248,-3720,-4088
52,1,-296,3152,-4304,616,2300,-5292,-1472,-5412,-3428,-4620,-5144
52,2,-660,2880,-4112,332,1988,-5292,-1244,-4484,-3240,-5024,-4756
52,3,-312,3092,-4212,448,2252,-5352,-1272,-4956,-3208,-5096,-5368
53,0,-3560,-7032,1924,-528,-1848,1960,1100,-3900,-792,-1812,24
53,1,-5020,-8880,664,-2728,-2688,1668,1460,-4024,-892,-1092,-656
53,2,-6184,-9900,-244,-3280,-3520,1464,1680,-5176,-1664,-612,-456
53,3,-5636,-10004,-652,-4164,-4108,1456,2008,-4712,-1916,-344,-1264
54,0,-600,-240,-2200,992,1704,-1836,-884,-2336,-1292,-2148,-744
54,1,-1056,-2084,-1560,404,1752,-164,-328,-808,240,-1368,556
54,2,-884,-948,-2300,288,1972,-1172,-524,-1700,-668,-1528,-924
54,3,-696,-752,-1772,0,2100,-612,-292,-1412,288,-960,-80
55,0,-1168,-3760,-1220,-2036,312,1224,408,-516,1044,244,552
55,1,-2256,-5824,-312,-2036,-400,1620,1048,-720,636,40,256
55,2,-1708,-4208,-80,-1280,-904,1024,860,-780,40,-60,-100
55,3,-1936,-5356,-860,-2048,-616,1696,1080,-1180,748,-60,236
56,0,-1140,-3300,-880,-1540,-80,956,896,-352,852,376,484
56,1,-1444,-3076,-932,-1112,-684,824,1192,-348,520,824,152
56,2,-1224,-3296,-160,-852,-588,988,1292,-520,628,268,344
56,3,-1492,-3944,-628,-1168,-636,1144,1600,-948,744,116,500
57,0,584,-4104,-2600,-1288,0,808,240,2880,1248,-1496,1488
57,1,1088,-3960,-1684,-500,-1124,660,1000,2280,744,-1564,684
57,2,1000,-4540,-2384,-900,-804,724,712,2792,1104,-1716,1076
57,3,856,-4924,-3028,-1300,-492,784,428,3044,1536,-1560,1336
58,0,616,-3640,-2368,-580,-268,484,404,1784,1128,-760,588
58,1,876,-6484,-4248,-1660,-104,1176,364,3060,2120,-1240,1312
58,2,972,-7220,-4640,-1828,-112,1428,424,3328,2460,-944,1308
58,3,1140,-7040,-4552,-1652,-440,1168,408,2676,2420,-1044,1064
59,0,2744,-7420,-3620,-1604,-2496,1404,388,960,2444,-708,144
59,1,2920,-8072,-4480,-2008,-2656,1480,-56,1012,2712,-436,360
59,2,3080,-8196,-4236,-1740,-3000,1080,40,2576,2292,-824,136
59,3,2940,-7304,-3972,-1688,-2792,1176,72,1672,2308,-676,236
60,0,-6512,5040,-5048,-364,1036,-9412,-5548,-10148,-9920,-5604,-1084
60,1,-8164,6516,-7068,576,1240,-11644,-7532,-13724,-13168,-11368,-2624
60,2,-7720,5740,-6140,792,1356,-9716,-6580,-11556,-11232,-8936,-3084
60,3,-8120,7416,-7504,352,3052,-10796,-6156,-12808,-11872,-10932,-3800
61,0,-1776,-996,-3532,-916,1572,-1696,-1332,-4160,-1544,-2096,1156
61,1,-7284,-6924,512,2080,-1460,-400,-1576,-7136,-4292,-3616,3380
61,2,-5312,-6408,-3060,-1336,1080,-736,-928,-6408,-1296,-1804,3656
61,3,-4568,2764,-5028,-2120,1612,-6568,-2148,-6952,-3660,-112,828
62,0,-9168,-12192,2632,-736,-5348,1100,-324,-11380,-6876,-4272,1704
62,1,-8092,-13496,2640,-3124,-5452,1024,452,-10256,-4712,-4216,32
62,2,-7300,-12872,600,-4868,-6208,924,1884,-9632,-4148,-3584,-572
62,3,-7988,-13064,336,-5228,-6556,1240,2116,-9996,-4388,-3116,-604
63,0,-1960,-3836,-3032,2132,-248,-1848,-1540,-5316,-2636,-3036,644
63,1,-4956,-4176,-3300,3340,1228,-3196,-3320,-8980,-5888,-4912,1396
63,2,-3964,-5012,-3868,2500,16,-1660,-2252,-6344,-1684,-2116,2388
63,3,-1076,-4148,-2628,1380,-440,-1476,-1272,-3528,-228,-960,2028
64,0,-3024,-3356,-4424,936,1300,-2920,-1920,-4456,52,-392,3000
64,1,-2580,-3704,-3604,872,1044,-2388,-1768,-4336,-24,-720,3020
64,2,-3568,-3128,-4876,532,1924,-3600,-1884,-5056,-872,-780,2808
64,3,-4788,-1248,-6388,1472,3064,-5400,-2912,-7536,-2496,-2096,2188
65,0,-3304,-7356,-1840,-2320,-2508,1312,-60,-5248,-1876,-1004,1412
65,1,-2040,-8308,-3184,-3536,-1924,2852,192,-4388,36,-576,1612
65,2,-3884,-8984,-2776,-4056,-1804,2792,-316,-6124,-1004,-472,1508
65,3,-6428,-10268,-3236,-3588,-3140,2620,772,-7492,-2068,-268,2228
66,0,-4168,-8268,-5244,-4228,-3344,1372,2608,-5484,-1312,-444,1660
66,1,-1956,-6284,-2000,-3848,-2900,1276,2924,-4468,-864,-484,1660
66,2,-2296,-8172,-1704,-2972,-5020,416,2828,-4128,-1312,-1488,492
66,3,-3576,-7868,-2356,-4600,-4492,1556,4580,-6032,-1704,-932,1736
67,0,740,-7064,-5324,-1332,436,640,-572,1916,2716,-184,1204
67,1,1460,-6432,-5108,-1028,-332,224,-648,1232,2644,-112,732
67,2,1260,-6728,-5564,-1160,-332,580,-300,1964,2756,272,728
67,3,888,-6544,-5080,-1316,256,476,-636,1504,2652,-40,1000
68,0,-1964,-3172,-1724,-232,236,-100,-180,-1580,236,336,1592
68,1,-2920,-5852,-3752,-80,-956,-184,-692,-2708,196,1016,1284
68,2,-2060,-4544,-3508,-340,-400,-360,-728,-1588,364,428,800
68,3,-3596,-6936,-5144,-2672,-892,408,-276,-3600,-400,1788,984
69,0,2668,-5936,-3172,-1548,-2812,284,-292,1180,1440,456,464
69,1,3084,-6192,-2328,-832,-3344,124,-140,1344,1212,20,-132
69,2,2692,-5548,-2424,-708,-3148,-4,-96,1168,1004,68,-284
69,3,2484,-5820,-2948,-1112,-2712,68,-196,1468,1384,428,160
70,0,-3420,-1516,-2428,-932,-540,-1288,-2228,-5620,-4424,-2028,3156
70,1,-1520,576,-2204,652,788,-2104,-1212,-3208,-2128,-176,164
70,2,-3000,2804,-2588,-1428,392,-4268,-1712,-6812,-6048,-2256,132
70,3,-2980,-3992,-164,424,-2112,-752,-1312,-4768,-4512,-1716,2176
71,0,-1532,-2776,-3028,792,108,-1296,-848,-3232,-1556,-1880,1540
71,1,-4768,-5112,-4608,3632,1580,-3300,-3200,-8444,-4056,-4512,2520
71,2,-576,-1128,-1808,1640,8,-1808,-1356,-4252,-3988,-4672,-300
71,3,-4720,-6088,-4316,4184,964,-3748,-3568,-9184,-4400,-5068,2928
72,0,-3716,-5216,-4500,-1888,-1204,548,284,-3304,-76,3120,1308
72,1,-4484,-7004,-4932,-2032,-1812,1340,744,-4472,-884,2300,1952
72,2,-3176,-5076,-2728,-1744,-2740,-692,-196,-3340,-2060,1820,-448
72,3,-3004,-5084,-2984,-2152,-3172,-316,540,-2880,-1392,2408,-680
73,0,240,-3180,1976,1716,-268,1888,1548,-4320,-1584,-3580,732
73,1,-2488,-5760,4540,1872,-188,1860,1576,-6992,-1576,-4944,1596
73,2,-3232,-6580,4184,952,-496,2156,2092,-7068,-1848,-5800,1312
73,3,-3472,-6436,4548,1132,-320,1368,1412,-7408,-2184,-5772,1124
74,0,2120,272,-1248,2728,1520,224,232,-3744,-3124,-6852,-1964
74,1,1816,-316,-1564,2832,1584,-188,-560,-3580,-3624,-6840,-1500
74,2,1544,-92,-964,2400,1048,-140,0,-3000,-2224,-5188,-1376
74,3,1136,-440,-1800,1836,1008,-572,-760,-2868,-2104,-4928,-1268
75,0,-700,-1540,-1548,-384,-800,-340,-476,632,-432,-364,-84
75,1,-712,-3812,-4556,-3252,-2892,-556,-1932,1148,-2076,-952,-1252
75,2,-704,-3628,-4352,-3048,-2208,-504,-2004,1268,-1744,-1284,-744
75,3,-624,-3732,-4440,-2912,-2148,-532,-2084,1284,-1412,-1048,-728
76,0,1692,-7696,-5524,-1744,-1992,460,-200,2728,3044,-28,356
76,1,2032,-8548,-6020,-1340,-2852,772,8,3564,3392,64,256
76,2,2380,-9120,-6376,-1408,-2704,328,-480,2912,3524,28,-132
76,3,2444,-8904,-6108,-1580,-2404,692,-304,2764,3620,104,512
77,0,160,-6772,-5644,-3412,-4024,-2404,-2756,476,-404,3800,-2220
77,1,-532,-6164,-4400,-3068,-4300,-1916,-2096,-1540,-1656,3248,-3172
77,2,696,-5936,-4448,-4212,-4016,-2776,-3932,-1980,-2080,5172,-2856
77,3,-1700,-7584,-4112,-4476,-5184,-3068,-4400,-3912,-3108,5680,-4332
78,0,-1068,-3928,2012,1716,-580,1252,1116,-4876,-2116,-3276,836
78,1,-276,-4088,3608,2844,448,1792,1488,-6232,-2484,-6132,836
78,2,-1284,-4916,3840,2628,124,1588,1628,-6680,-2604,-6260,484
78,3,-372,-4108,3680,2824,488,1244,1376,-6832,-2940,-6916,720
79,0,-1332,-6152,-2896,-2520,-3212,988,2956,-4464,-964,-2460,-88
79,1,-1792,-6480,-1712,-3168,-2676,1508,3476,-4776,-1044,-2916,148
79,2,-2720,-8988,-1836,-3056,-3404,1952,4488,-6060,-1136,-3372,760
79,3,-1660,-7416,-156,-2300,-2256,2060,4108,-5480,-1072,-4488,464
80,0,2188,-7116,-4292,-2144,-1856,280,-696,1356,2988,-140,160
80,1,2312,-7876,-5924,-1288,-3264,472,208,2756,3264,532,-280
80,2,2104,-8876,-6708,-1440,-2624,356,-512,3608,3328,304,128
80,3,1952,-8204,-7152,-2164,-2176,520,-468,2708,3704,488,768
81,0,1656,-3492,-1628,-696,-1644,-104,-28,144,632,192,584
81,1,1668,-4192,-2140,-1016,-1828,24,-12,504,1024,96,648
81,2,1696,-5524,-3340,-1176,-2304,260,224,1232,1720,104,356
81,3,1844,-4952,-3020,-880,-2164,-100,-28,1148,1328,392,264
82,0,-4628,2972,-7652,512,-1004,-10540,-8228,-15808,-20260,-16360,-2660
82,1,-5472,3824,-9908,-460,-1460,-12728,-9420,-17564,-24492,-19584,-2088
82,2,-4668,3184,-9300,8,-116,-12220,-8784,-15968,-21304,-17528,-1872
82,3,-5500,3528,-9892,-724,-1532,-12408,-8788,-16412,-23292,-18500,-984
83,0,116,-2256,1224,2080,16,1312,1256,-5248,-2688,-5144,844
83,1,-28,-2620,1904,2032,336,1548,1172,-4264,-1424,-3832,1196
83,2,-672,-3940,2788,1808,132,1648,892,-5004,-1544,-3476,840
83,3,-992,-3792,3572,2308,500,1556,664,-5472,-1580,-3204,1084
84,0,-76,-564,-1876,1112,792,-620,-1204,-2824,-2676,-4256,-908
