sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
10,3,-1928,-3960,2732,-728,-2060,468,1780,-3136,-1544,-2980,-344
11,0,-440,344,-1624,912,448,-560,-324,-1576,280,972,1184
11,1,-292,976,-1724,1088,692,-632,-120,-1664,472,1080,1128
11,2,-244,828,-1244,812,436,-540,-104,-1568,264,768,1148
11,3,-96,1592,-2136,1440,1052,-776,-136,-1976,724,1408,1420
12,0,-12,952,-1480,800,684,-476,-112,-1156,596,864,972
12,1,-16,1036,-1992,988,936,-812,-300,-1272,636,900,956
12,2,-264,412,-1268,640,584,-312,-296,-852,392,512,736
12,3,44,1120,-1856,836,872,-728,-264,-1296,604,832,836
13,0,-1012,-1804,348,-1000,-1012,352,172,-2028,-808,-388,-260
13,1,-1068,-1592,604,-916,-1000,460,352,-1976,-800,-344,-240
13,2,-1108,-1812,640,-868,-948,524,308,-1892,-888,-356,-296
13,3,-1168,-1808,484,-988,-1044,476,232,-2168,-824,-268,-92
14,0,-972,-1896,492,-656,-908,424,404,-1784,-848,-80,-228
14,1,-840,-1976,356,-616,-900,336,268,-1712,-832,-248,-320
14,2,-632,-1628,320,-456,-760,268,280,-1284,-636,-248,-180
14,3,-1072,-1756,436,-896,-1200,144,228,-2376,-876,-4,-72
15,0,-180,-852,-1008,-288,60,-252,-528,48,168,0,-12
15,1,-184,-620,-824,-208,-36,-204,-380,-20,96,56,-72
15,2,-140,-548,-688,-184,4,-172,-336,8,96,32,-36
15,3,-144,-636,-808,-200,-44,-204,-408,-40,100,16,-24
16,0,-612,-1344,-1528,-520,-316,-536,-840,-528,384,96,184
16,1,-656,-1396,-1496,-520,-332,-516,-840,-580,344,224,204
16,2,-648,-1184,-1288,-488,-312,-464,-664,-536,356,220,188
16,3,-672,-1336,-1364,-568,-208,-492,-740,-484,380,208,200
17,0,-2492,-1396,-1328,-1104,-864,-1464,-920,-2556,368,2056,512
17,1,-1708,-1156,-832,-924,-572,-768,-416,-1644,500,1272,520
17,2,-1408,-1000,-1084,-604,-660,-984,-620,-1540,472,1212,552
17,3,-920,-776,-984,-592,-560,-672,-468,-1044,376,512,188
18,0,-60,-360,-388,-128,-28,-76,-200,-8,68,-96,-32
18,1,-12,-112,-76,-36,-24,-12,-20,8,16,8,-24
18,2,76,-464,-220,-88,-100,-44,-240,-184,-132,224,32
18,3,20,-176,-104,-32,-40,-28,-84,-52,-28,84,16
19,0,32,-196,-72,56,-168,120,120,-556,-108,-76,104
19,1,60,4,-360,208,-8,80,124,-672,88,312,284
19,2,-252,-500,252,-204,-352,96,108,-552,-264,-180,-36
19,3,-92,-296,124,-120,-188,64,20,-312,-164,-180,-56
20,0,-996,-2412,1584,-924,-1332,700,752,-2656,-1324,-1536,-540
20,1,-1988,-3148,2096,-616,-1552,564,1248,-2916,-1344,-2376,-464
20,2,-1672,-2816,2020,-696,-1452,672,1056,-2548,-1144,-2124,-356
20,3,-2936,-3696,2624,-792,-1896,84,1248,-4208,-2084,-3120,-708
21,0,-316,292,-2052,600,628,-908,-540,-868,520,628,684
21,1,112,1328,-2056,880,912,-804,-56,-1368,996,1344,1264
21,2,-304,780,-1636,892,932,-704,-480,-996,580,920,888
21,3,48,1200,-2024,764,856,-872,-124,-1268,796,936,852
22,0,-124,-916,-936,-276,168,-276,-520,148,192,192,92
22,1,-156,-880,-952,-276,192,-276,-592,108,196,-24,84
22,2,-216,-980,-1152,-324,80,-300,-584,76,188,96,-16
22,3,-188,-996,-1132,-288,100,-328,-684,-4,136,108,60
23,0,-696,-1536,-2140,-344,-40,-728,-1220,-336,232,-120,80
23,1,-460,-1476,-1744,-544,-88,-428,-960,-232,284,-144,-32
23,2,-472,-1436,-1832,-452,-56,-488,-984,-224,208,-60,-20
23,3,-600,-1564,-1944,-484,-40,-504,-1028,-268,352,-80,60
24,0,-768,-1188,-1752,-616,-232,-1084,-1124,-1096,360,716,324
24,1,-648,-1204,-1424,-496,-168,-820,-1132,-1116,-44,904,240
24,2,-1048,-1220,-1604,-516,-336,-1136,-1268,-1340,8,1076,228
24,3,-996,-1196,-1416,-508,-324,-976,-1052,-1240,88,1008,332
25,0,-20,-648,-468,-104,-180,-184,-360,-228,28,284,296
25,1,-400,-668,-648,-228,-72,-128,-212,-88,100,376,-32
25,2,-252,-604,-884,-120,-16,-204,-332,-36,112,164,-32
25,3,-140,-48,-784,92,-68,-256,0,-572,168,420,468
26,0,-412,-2444,1840,-736,-1660,452,-504,-3652,-2912,-712,-236
26,1,-1612,-2876,2976,-864,-2408,184,-556,-4488,-4692,-2100,128
26,2,-2724,-3528,3684,-1432,-2980,724,-36,-4820,-5708,-3004,268
26,3,-2468,-2488,2996,-916,-1932,372,-524,-3548,-4280,-2040,548
27,0,36,680,-620,568,296,0,136,-876,188,408,680
27,1,-188,736,-908,864,488,-52,-40,-1140,0,216,664
27,2,52,716,-440,560,380,-48,-20,-884,-36,28,484
27,3,32,612,-188,400,236,-92,-32,-776,-164,-140,368
28,0,-988,-2188,820,-980,-1180,528,268,-2520,-1508,-420,-644
28,1,-1096,-2396,1160,-1156,-1488,704,444,-2884,-1740,-740,-788
28,2,-1100,-2216,1080,-1056,-1208,688,492,-2544,-1648,-552,-792
28,3,-908,-2496,1220,-1180,-1380,720,256,-2672,-1876,-744,-840
29,0,-804,-2128,784,-840,-1148,428,284,-2464,-1532,-668,-668
29,1,-1236,-2400,612,-940,-876,564,392,-2284,-1360,-64,-560
29,2,-1176,-2108,932,-972,-804,444,404,-2412,-1348,-332,-608
29,3,-1300,-2372,1292,-1112,-1096,668,572,-2788,-1612,-436,-592
30,0,-336,-1284,-1444,-436,4,-348,-808,-116,184,52,-16
30,1,-116,-1104,-1136,-348,124,-272,-784,-84,44,96,60
30,2,100,-888,-624,-264,92,-128,-780,-396,-288,252,136
30,3,4,-928,-852,-256,60,-192,-768,-280,-144,164,108
31,0,-168,-980,-1196,-328,-40,-268,-704,-112,136,-196,-8
31,1,-232,-1216,-1484,-392,16,-364,-916,-116,184,-260,24
31,2,-240,-1288,-1564,-392,-8,-404,-944,-128,180,-140,40
31,3,-216,-1284,-1540,-416,-56,-348,-936,-208,88,-92,-24
32,0,-1256,2776,-740,-2000,-2160,-3608,756,-4048,-892,-2352,2788
32,1,-2704,3788,-2784,-1856,-2204,-3356,468,-3496,-1388,-4188,752
32,2,-2240,3092,-1728,-1804,-2020,-3188,564,-3384,-1184,-3532,1620
32,3,-1804,2908,-2200,-1324,-1588,-2728,444,-3228,-632,-2884,1548
33,0,-336,-460,-536,-108,0,-124,-168,-84,60,104,-8
33,1,-148,-140,-112,-96,20,-8,-32,-96,28,8,8
33,2,-96,-168,-120,8,-44,-28,-36,-44,-24,-24,-4
33,3,-116,-168,-112,36,-40,-24,-28,-40,-24,-56,12
34,0,-876,-2368,2128,-596,-1728,472,-308,-3496,-2496,-1020,-28
34,1,-868,-2456,2028,-600,-1648,516,12,-3116,-2292,-1068,-124
34,2,-1220,-2552,2300,-700,-1756,452,192,-2792,-2280,-1132,-124
34,3,-476,-2256,1744,-540,-1556,408,-360,-2932,-2552,-860,-92
35,0,-424,852,-536,-16,-192,-512,500,-1484,416,300,1476
35,1,-404,820,-420,-88,-224,-548,392,-1288,164,0,1232
35,2,-144,788,-204,28,-180,-528,208,-1168,-176,-96,972
35,3,-180,504,-48,-64,-192,-440,144,-808,-256,-304,644
36,0,52,824,-788,396,316,-108,276,-888,548,700,888
36,1,52,860,-420,216,84,-200,336,-1072,368,472,968
36,2,228,1072,-688,404,216,-340,304,-1132,372,632,912
36,3,-20,768,-484,356,120,-260,128,-968,44,192,724
37,0,-316,-1380,784,-432,-992,280,132,-1636,-1012,-688,-300
37,1,-304,-1340,596,-356,-788,76,36,-1552,-900,-572,-240
37,2,-372,-1580,600,-496,-928,160,-4,-1784,-1088,-612,-388
37,3,-240,-1404,64,-396,-704,-40,-184,-1588,-988,-236,-348
38,0,-324,-1148,280,-500,-628,32,96,-1532,-820,-276,-356
38,1,-488,-1536,496,-604,-820,60,272,-1720,-924,-536,-496
38,2,-168,-1164,-292,-284,-448,-332,-112,-1408,-708,-176,-332
38,3,-556,-1404,408,-652,-612,-28,268,-1692,-708,-328,-272
39,0,488,-1064,-164,-272,-792,-448,-684,-1216,-540,584,904
39,1,64,-1048,-1052,-244,-248,-428,-756,-336,40,84,348
39,2,-216,-1452,-1504,-460,-172,-372,-920,-384,76,-48,80
39,3,16,-1096,-1148,-212,-160,-360,-768,-228,92,172,264
40,0,268,4440,-4404,892,160,-3308,276,-4204,388,320,2740
40,1,-412,4256,-4836,1192,48,-3316,60,-3888,-264,-1088,2088
40,2,220,4020,-3772,920,352,-2768,448,-3828,336,316,2628
40,3,-8,3556,-3192,876,0,-2768,60,-3336,-572,-652,2012
41,0,148,-80,-508,48,-100,-352,-424,-900,-136,172,596
41,1,-28,508,-856,364,108,-580,-116,-1316,20,196,704
41,2,232,800,-1088,500,192,-656,-60,-1268,100,524,940
41,3,100,776,-1232,536,352,-416,48,-1252,336,844,1052
42,0,-1352,-1968,-324,-1092,-936,408,300,-2448,-964,40,-444
42,1,-780,-1608,-292,-1280,-560,328,-132,-1464,-716,-588,-324
42,2,-1240,-1272,-568,-1236,-628,384,368,-2136,-572,116,-400
42,3,-1636,-1664,148,-1316,-860,544,396,-2380,-1004,52,-556
43,0,-20,-92,-112,0,-24,-20,-36,20,24,4,-16
43,1,-20,-260,-280,60,-100,-20,-80,100,100,-100,-40
43,2,-4,-52,-56,12,-20,-4,-16,20,20,-20,-8
43,3,-20,-208,-232,16,-60,-24,-88,56,72,-92,-24
44,0,-736,-2092,-1452,-964,-688,-492,-588,-1212,-32,940,-4
44,1,-948,-1324,-472,-708,-340,-44,-172,-876,44,352,100
44,2,-556,-1288,-744,-532,-236,-176,-500,-848,-252,620,-36
44,3,-592,-1672,-868,-792,-248,-332,-888,-1200,-356,472,12
45,0,80,-824,-1000,-920,-336,-824,-708,-172,136,152,-164
45,1,52,-636,-772,-660,-292,-648,-584,-196,36,68,-132
45,2,36,-732,-1024,-808,-304,-796,-696,-80,144,108,-160
45,3,88,-984,-1212,-964,-312,-880,-896,-244,132,108,-128
46,0,68,4272,-4700,988,112,-2908,128,-4052,-48,-1000,2016
46,1,-380,3948,-4656,1488,360,-2508,156,-3616,-684,-1248,1604
46,2,-28,3624,-4036,1488,676,-1976,140,-3220,-352,-560,1340
46,3,-256,3820,-4204,1124,60,-2708,-204,-3788,-1064,-1804,1560
47,0,748,624,-576,180,-948,-636,588,-3256,28,1036,1564
47,1,520,300,-248,88,-976,-464,604,-2956,-288,788,1264
47,2,384,144,-344,136,-688,-260,540,-2712,-332,656,1024
47,3,244,84,-520,252,-344,-56,496,-2312,-52,936,852
48,0,344,680,-1936,508,240,-920,-272,-1672,112,640,1296
48,1,392,1076,-1964,768,340,-1228,-312,-1624,180,600,1224
48,2,60,656,-1428,332,136,-576,-4,-1300,348,512,1108
48,3,344,708,-1136,-68,-192,-932,-176,-1476,160,88,912
49,0,-1348,-1740,312,-1240,-912,744,232,-2248,-1344,-260,-500
49,1,-1760,-1616,448,-1560,-1040,828,752,-3036,-1388,-124,-772
49,2,-1800,-1960,1040,-1740,-1168,1068,484,-2896,-1732,-404,-872
49,3,-1048,-1532,144,-840,-732,444,192,-1556,-828,-196,-336
50,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,0,0
50,2,-8,-48,32,-12,-40,12,8,-52,-36,-32,-12
50,3,-4,-52,-56,12,-20,-4,-16,20,20,-20,-8
51,0,-1216,-2008,-320,-860,-632,72,-232,-1232,-256,720,-56
51,1,-656,-1664,-476,-648,-600,-32,-304,-1048,-360,-44,-92
51,2,-776,-1400,-1860,-192,-140,-544,-692,-252,144,316,88
51,3,-1208,-1820,-672,-804,-324,12,-108,-776,0,640,72
52,0,1112,2632,-2620,1308,1124,-684,628,-2020,1532,2332,1764
52,1,828,2348,-2176,1064,800,-604,720,-1948,1340,1960,1692
52,2,516,1848,-1720,860,664,-464,608,-1572,1092,1556,1348
52,3,568,2016,-1904,916,756,-564,616,-1624,1172,1588,1368
53,0,-884,-1916,1460,-936,-1368,688,548,-2596,-1444,-1028,-580
53,1,-1100,-1788,1148,-1000,-1036,664,520,-2352,-1216,-580,-548
53,2,-1412,-2268,740,-1040,-952,716,644,-2428,-1168,-308,-640
53,3,-1472,-2356,996,-1168,-1048,804,608,-2572,-1384,-436,-760
54,0,316,704,-1472,440,624,-524,-104,-704,508,440,300
54,1,152,100,-1144,216,352,-176,-236,-408,428,244,348
54,2,208,368,-1496,324,472,-324,-108,-532,568,460,364
54,3,316,744,-1160,464,556,-268,24,-580,556,700,464
55,0,-516,-1148,-12,-544,-400,152,-84,-912,-344,-344,-152
55,1,-428,-1196,64,-460,-600,144,-16,-1016,-524,-424,-280
55,2,-512,-1032,184,-492,-468,200,64,-988,-496,-240,-244
55,3,-568,-908,552,-572,-528,304,220,-1248,-564,-344,-232
56,0,-616,-1004,-80,-556,-284,136,28,-856,-220,-144,-164
56,1,-712,-1160,-20,-480,-352,192,192,-896,-260,48,-156
56,2,-736,-1076,16,-600,-332,176,112,-960,-256,-16,-168
56,3,-768,-1088,68,-640,-288,192,136,-980,-244,20,-144
57,0,-64,-276,-344,-32,-52,-68,-132,36,64,0,-40
57,1,-40,-184,-224,0,-48,-40,-72,40,48,8,-32
57,2,-28,-196,-224,24,-64,-28,-68,60,64,-36,-32
57,3,-104,-460,-568,-32,-100,-108,-204,76,112,8,-72
58,0,-192,-800,-1032,-284,-28,-232,-540,-40,148,-152,-56
58,1,-172,-824,-1040,-268,-40,-216,-556,-24,172,-252,-48
58,2,-184,-812,-1040,-292,-24,-228,-560,-44,156,-208,-48
58,3,-196,-968,-1208,-256,-84,-240,-608,16,216,-268,-72
59,0,-44,-368,-472,-192,-28,-148,-300,-28,84,-176,-16
59,1,16,-816,-928,-668,-264,-572,-648,-128,160,-92,-108
59,2,16,-452,-584,-448,-164,-416,-396,-60,84,28,-80
59,3,12,-428,-536,-380,-140,-320,-364,-64,72,-48,-72
60,0,1052,2920,-2040,752,192,-1636,620,-3236,596,1636,2676
60,1,780,3392,-2908,1200,368,-2068,396,-3468,-128,720,2192
60,2,720,2704,-2336,1200,576,-1168,336,-2704,344,1144,2100
60,3,732,3196,-3148,1600,1080,-1540,252,-2804,420,1052,1532
61,0,176,972,-1268,248,200,-480,216,-1540,884,1088,1444
61,1,-596,-636,108,196,-628,-24,68,-1752,-640,-252,492
61,2,-240,0,-284,0,-260,-248,16,-1352,-20,136,660
61,3,588,1532,-1108,360,272,-676,168,-1704,832,1204,1520
62,0,-912,-1872,1448,-696,-1548,444,336,-2924,-1820,-944,-424
62,1,-1408,-1920,1828,-956,-1392,596,424,-3348,-1972,-1012,-712
62,2,-1304,-1776,1340,-936,-1144,368,316,-2824,-1476,-768,-648
62,3,-1404,-1860,1392,-1280,-1256,488,296,-3468,-1972,-664,-916
63,0,-24,236,-1028,404,252,-84,-104,-1016,284,544,780
63,1,-140,796,-1352,816,564,-392,-228,-1596,292,888,1220
63,2,208,688,-1220,496,288,-300,8,-964,484,640,908
63,3,148,276,-872,440,164,-348,-216,-852,76,472,676
64,0,340,308,-836,84,228,-108,-68,-752,448,612,544
64,1,220,460,-924,240,260,-76,20,-824,524,648,708
64,2,424,600,-1256,188,284,-468,-144,-1144,564,896,848
64,3,544,1196,-1792,656,700,-520,124,-1496,880,1344,1308
65,0,-680,-1060,-116,-444,-736,220,192,-1472,-752,20,-148
65,1,-660,-816,144,-616,-512,256,156,-1332,-420,-164,-276
65,2,-976,-1252,-56,-992,-600,276,140,-1996,-664,88,-340
65,3,-900,-1168,416,-596,-752,492,380,-2352,-780,-108,-144
66,0,-316,-848,-1140,-312,-456,-24,416,-2108,-224,704,372
66,1,-952,-1280,408,-992,-1040,28,344,-2300,-704,-136,-92
66,2,-336,-1396,-164,-500,-812,-56,420,-1704,-660,-112,-180
66,3,-752,-1364,56,-1104,-1432,-168,388,-2620,-1048,-300,-144
67,0,-80,-392,-496,-144,-8,-104,-280,-24,80,-144,-16
67,1,-32,-144,-184,-52,-4,-40,-100,-8,28,-40,-8
67,2,-64,-352,-440,-132,-4,-88,-260,-24,76,-168,-8
67,3,-72,-404,-504,-152,-4,-100,-300,-28,88,-200,-8
68,0,-432,-960,-1172,-92,-280,-188,-248,-840,40,360,220
68,1,-676,-1012,-988,-336,-188,-436,-528,-704,-40,244,288
68,2,-588,-960,-1224,-172,-28,-340,-444,-208,192,316,156
68,3,-836,-1320,-1168,-616,-180,-284,-404,-836,184,608,256
69,0,172,-1124,-968,-1024,-484,-796,-676,-256,120,228,-116
69,1,140,-756,-632,-732,-432,-632,-508,-176,124,120,-128
69,2,116,-552,-512,-624,-392,-572,-448,-140,108,80,-156
69,3,60,-676,-688,-636,-288,-536,-504,-144,112,48,-108
70,0,-124,864,-804,-500,-468,-736,324,-2096,492,36,1616
70,1,512,1408,-1076,484,336,-196,376,-1504,860,1212,1332
70,2,412,2080,-1316,88,-68,-852,648,-3008,916,1008,2348
70,3,-116,-408,340,-204,-876,-52,296,-1636,-576,-288,520
71,0,128,164,-824,96,68,-204,-100,-1276,192,280,672
71,1,-432,928,-1444,1148,956,-280,-228,-1188,456,976,1084
71,2,-268,136,-420,364,36,-236,-220,-1192,-272,128,592
71,3,-476,600,-1564,872,596,-616,-488,-1288,96,592,1152
72,0,-660,-1288,-1268,-504,-324,-360,-368,-728,124,1036,24
72,1,-952,-1372,-724,-576,-404,-84,-176,-788,96,476,96
72,2,-1124,-1416,-608,-648,-340,-140,-224,-808,-16,640,60
72,3,-1076,-1512,-700,-608,-296,-120,-300,-728,-12,640,-8
73,0,272,-1852,556,-764,-1116,376,92,-1244,-1620,-1832,-84
73,1,-140,-1868,788,-600,-788,620,-80,-1800,-1704,-1488,-380
73,2,-504,-2108,1024,-832,-916,644,308,-1992,-1768,-1864,-916
73,3,-560,-2032,1048,-588,-908,524,156,-1836,-1432,-1100,-552
74,0,124,-428,-240,68,-112,-4,-200,-896,-260,-424,-56
74,1,32,-612,-324,-40,-72,-108,-476,-992,-376,-488,-100
74,2,100,-388,-196,136,-40,-48,-344,-1160,-408,-424,4
74,3,64,-332,-156,12,-68,-112,-420,-896,-376,-284,32
75,0,-12,-364,-380,-104,20,-76,-264,-100,-120,280,4
75,1,68,-368,-344,-144,180,-40,-180,152,-4,228,92
75,2,92,-484,-504,-208,164,-40,-272,260,28,60,68
75,3,-100,-408,-564,-132,84,-148,-232,92,40,228,4
76,0,100,-1148,-780,-752,-548,-596,-704,-408,52,248,-168
76,1,160,-1044,-660,-808,-764,-776,-704,-308,224,56,-260
76,2,76,-1328,-1024,-856,-648,-736,-808,-304,244,16,-252
76,3,124,-936,-440,-572,-620,-460,-464,-264,216,-56,-180
77,0,24,-1268,-1080,-784,-324,-632,-900,-568,-156,652,-48
77,1,12,-2548,-1132,-1424,-788,-652,-1560,-2080,-1028,1204,-280
77,2,284,-3368,-1588,-2004,-592,-988,-2624,-2908,-1324,2004,60
77,3,-180,-3196,-1608,-2320,-1160,-1580,-2128,-2164,-616,1228,-440
78,0,140,-1424,580,-532,-944,220,112,-1132,-1140,-1268,-152
78,1,-296,-2180,932,-788,-1052,536,204,-1556,-1504,-1640,-336
78,2,-300,-2004,912,-728,-848,524,380,-1400,-1280,-1620,-320
78,3,-684,-2056,964,-756,-864,428,320,-1616,-1456,-1592,-348
79,0,-500,-2032,340,-1172,-1132,136,152,-2008,-1156,-348,-92
79,1,-884,-2328,692,-1176,-1268,288,428,-2120,-1080,-696,-172
79,2,-924,-2612,904,-1048,-1360,444,608,-2336,-1352,-620,-172
79,3,-688,-2592,856,-1028,-1428,352,256,-2312,-1544,-480,-84
80,0,180,-1308,-844,-1032,-792,-860,-796,-408,204,160,-252
80,1,164,-1040,-660,-848,-636,-700,-648,-340,152,124,-196
80,2,52,-1128,-1072,-888,-556,-832,-788,-216,180,184,-244
80,3,-44,-1160,-1224,-808,-424,-740,-752,-188,204,192,-216
81,0,48,-36,0,36,-48,-120,-84,-120,-144,-24,12
81,1,-4,-236,-260,-116,16,-60,-216,-92,8,-104,4
81,2,-16,-400,-460,-212,32,-112,-356,-136,48,-212,0
81,3,0,-232,-256,-56,-32,-128,-216,-96,-48,-144,8
82,0,-1028,3348,-2644,-576,-96,-3444,-524,-3396,-276,-1788,2044
82,1,-1844,3924,-2860,-1508,-888,-4884,-848,-3776,-976,-3152,2240
82,2,-1488,3892,-3352,-980,-116,-4108,-476,-3976,-792,-2604,1988
82,3,-2052,3732,-2960,-1632,-704,-4728,-652,-3644,-1028,-3388,2024
83,0,172,-1464,480,-624,-904,388,76,-1172,-1304,-1636,-128
83,1,232,-1384,468,-404,-688,356,104,-912,-1096,-1228,-212
83,2,-256,-1232,572,-412,-516,264,72,-1008,-924,-784,-272
83,3,-68,-1676,640,-568,-728,340,-228,-1520,-1624,-1100,-200
84,0,-140,-112,-908,392,12,-16,-68,-1040,88,288,524
84,1,-92,-868,-736,-176,-88,-316,-792,-548,-276,-392,28
84,2,-220,-692,-676,-328,-312,-448,-760,-332,-196,-520,184
84,3,-124,-44,-948,304,284,-240,-500,-880,152,-172,428
85,0,-324,92,-788,272,292,-284,-388,-564,100,-400,240
85,1,-8,292,-752,236,456,-176,-412,-708,-20,-336,96
85,2,-48,104,-636,92,200,-216,-528,-636,-76,-500,156
85,3,96,340,-1340,256,484,-296,-424,-884,272,-68,392
86,0,-512,-1692,532,-808,-900,684,-292,-2336,-1664,-1104,-628
86,1,-496,-1888,616,-972,-1040,740,-540,-2724,-1880,-988,-364
86,2,-436,-1856,468,-1000,-1020,504,-484,-2584,-1772,-556,-548
86,3,-228,-1756,700,-780,-960,600,-460,-2504,-1772,-676,-440
87,0,4,-400,-512,-328,-184,-356,-332,-16,100,16,-92
87,1,-64,-564,-656,-280,-68,-216,-372,-68,108,-92,-52
87,2,40,-456,-484,-436,-260,-432,-352,-44,108,48,-128
87,3,-44,-1000,-956,-412,-100,-240,-648,-284,32,-56,-40
88,0,128,-368,-276,-116,-24,-168,-420,-328,-168,-60,104
88,1,64,-164,-128,20,-80,-224,-220,-208,-216,-104,20
88,2,176,-132,0,132,-176,-440,-308,-440,-528,-88,44
88,3,160,-120,0,120,-160,-400,-280,-400,-480,-80,40
89,0,-932,4164,-3556,-112,508,-3928,-348,-3936,256,-1148,2228
89,1,-2128,4456,-3736,-1008,-496,-4964,-808,-4116,-536,-2664,2096
89,2,-2112,3928,-3500,-1540,-788,-4816,-676,-3368,-716,-3156,1616
89,3,-1804,4244,-3720,-1092,-412,-4768,-748,-3736,-840,-3132,1384
90,0,84,-16,-208,56,24,-24,-28,-252,24,180,124
90,1,40,-84,-184,68,-36,-4,-16,-324,-44,128,92
90,2,-32,-196,-44,-48,-88,-4,-60,-148,-108,20,-32
90,3,-4,36,-424,188,128,-136,-128,-296,48,308,200
91,0,-72,-1572,904,-504,-944,480,200,-1596,-1320,-1392,-476
91,1,-292,-1416,976,-656,-972,224,-48,-1624,-1412,-1308,-184
91,2,-684,-1784,1132,-592,-1104,348,212,-1948,-1500,-1376,-416
91,3,-916,-2016,1384,-600,-1128,500,192,-2404,-1636,-1332,-300
92,0,-28,-436,-940,-224,148,48,-24,548,268,-488,72
92,1,200,-248,-492,-360,140,172,20,536,208,-576,36
92,2,84,-600,-872,-280,76,100,-148,616,232,-644,32
92,3,204,-440,-576,-400,136,136,-140,492,180,-560,40
93,0,-1316,1844,-576,-328,-1684,-2908,-824,-2556,-2392,-3384,1652
93,1,-1068,1972,-928,-540,-2392,-3372,-636,-2716,-3100,-4220,1664
93,2,-1096,1740,-868,-528,-2104,-2968,-740,-2764,-2696,-3856,1648
93,3,-976,1480,-784,-476,-2136,-2824,-832,-2612,-2964,-3872,1216
94,0,236,0,-776,-180,-268,-696,-508,-1100,-176,-76,624
94,1,-220,228,-1628,68,-92,-972,-352,-1768,92,68,928
94,2,-76,-364,188,16,-224,88,-88,-680,-408,-172,-40
94,3,-488,-916,-744,-184,-116,-248,-316,-480,12,144,88
95,0,136,-196,-1940,264,596,-284,-692,-1344,284,628,608
95,1,-16,-12,-1788,296,580,-372,-612,-1004,452,488,528
95,2,204,404,-2172,460,756,-428,-496,-1432,656,684,772
95,3,124,396,-1188,332,496,-204,-304,-952,508,368,580
96,0,-456,-2124,252,-636,-1252,224,104,-1868,-1192,-292,-308
