sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
6,1,472,-5936,-6120,-964,-1188,-664,-416,1540,1132,-796,72
6,2,424,-5580,-5392,-808,-1236,-556,-332,1536,1008,-748,88
6,3,408,-5876,-5784,-968,-1276,-716,-480,1424,860,-904,48
7,0,-1460,-7776,-5224,-2724,-668,-1868,-1972,-2932,-176,136,1568
7,1,-1288,-8340,-5664,-2868,-1164,-1728,-1796,-2592,-264,-44,1428
7,2,-1324,-6016,-4728,-1288,-144,-2364,-2040,-3744,-136,468,2828
7,3,-1368,-8536,-5296,-2260,-756,-2888,-2340,-4232,-560,516,2580
8,0,-3628,-8136,-6992,-2912,-1212,-3296,-3796,-5768,-1320,2360,768
8,1,-3816,-7700,-5164,-2920,-1104,-4396,-4468,-6460,-2008,2860,692
8,2,-3096,-8116,-7140,-2168,-1768,-6272,-6412,-7368,-2332,3228,1064
8,3,-3416,-8996,-7460,-3632,-1572,-5524,-5036,-6460,-996,2696,848
9,0,448,-4268,-4916,-772,-1288,-1272,-1076,484,496,236,-372
9,1,1076,-3984,-4760,-628,-1088,-1244,-1180,220,768,-44,16
9,2,1024,-4140,-4576,-648,-1396,-1264,-1184,164,540,104,-128
9,3,828,-3984,-4712,-552,-1368,-1436,-1252,96,260,276,-164
10,0,-4992,-8224,3316,-1008,-4840,2596,1832,-9804,-5296,-5560,128
10,1,-5636,-8524,3764,-836,-5384,1552,2816,-10236,-5996,-7000,-712
10,2,-6368,-9688,3736,-1724,-5924,1364,2416,-10544,-5864,-5124,-1264
10,3,-6268,-10420,3088,-1456,-6800,-464,2732,-9712,-6692,-6488,-1724
11,0,-2936,-2088,-4140,3380,1604,-2900,-3276,-5688,-1044,-872,2124
11,1,-2320,-488,-3648,3724,1476,-3048,-3144,-5720,-1944,-2236,592
11,2,-2420,-1932,-3776,4288,1696,-3500,-3884,-6248,-1992,-1368,2076
11,3,-3384,-1300,-4608,4080,2268,-3740,-4208,-6448,-2036,-1332,1448
12,0,-1556,-368,-3932,4,3656,-2244,-2856,-5096,-988,-1392,1464
12,1,-2344,-1376,-4748,596,3688,-2988,-3520,-6000,-1852,-1812,1380
12,2,-2256,-2156,-3976,-76,3056,-2144,-2508,-4924,-1244,-1072,1840
12,3,-2540,-1056,-3496,808,3388,-2960,-3292,-5312,-2504,-1724,1212
13,0,-3768,-5508,-368,-2128,-3508,1568,904,-5780,-2340,-548,-36
13,1,-3536,-5208,232,-1804,-3416,1412,976,-5400,-2344,-568,12
13,2,-3808,-5268,476,-1692,-3800,1688,1048,-5484,-2524,-800,-264
13,3,-4172,-6164,-496,-2184,-4072,1652,976,-5924,-2548,-580,-212
14,0,-2628,-4928,56,-1624,-2944,312,1624,-3888,-2028,-564,-244
14,1,-2780,-4488,-208,-1880,-2544,372,1400,-3216,-1480,-180,-520
14,2,-2440,-4880,-304,-1968,-2852,304,1712,-3356,-1548,-692,-252
14,3,-4188,-6492,272,-2724,-4196,-164,1864,-6336,-2904,-276,-192
15,0,-56,-4820,-4872,-1008,-880,-492,-472,1492,772,-1044,312
15,1,32,-6588,-6844,-1032,-1388,-1044,-748,1816,1036,-692,20
15,2,400,-6048,-5952,-1004,-1404,-636,-396,1500,960,-800,-12
15,3,256,-5976,-6036,-1008,-1080,-588,-460,1736,1144,-1000,252
16,0,-1012,-9384,-7792,-3136,-1540,-1652,-2488,-1348,308,-368,888
16,1,-1184,-9732,-7908,-3304,-1616,-1716,-2440,-1440,316,-284,916
16,2,-1276,-9660,-8184,-3304,-1380,-1716,-2452,-1388,496,-300,1028
16,3,-1540,-9668,-7972,-3384,-1408,-1980,-2468,-1480,272,-216,1088
17,0,-5228,-11020,-6688,-4284,-2700,-5688,-6472,-10028,-3960,3804,596
17,1,-4824,-11852,-5668,-3912,-2404,-4264,-4636,-8084,-3372,3104,868
17,2,-4448,-11356,-6524,-4184,-2172,-4868,-5396,-8472,-3124,2936,1036
17,3,-3420,-9848,-5760,-3424,-1748,-3952,-4080,-7572,-2316,2388,1208
18,0,484,-5048,-5368,-1464,-1416,-1028,-1052,1112,1140,-516,-52
18,1,528,-5080,-6092,-1096,-1452,-1360,-956,1000,1004,-76,-300
18,2,468,-5240,-5528,-1380,-2520,-1616,-1624,396,460,264,-468
18,3,820,-5000,-5712,-1172,-1680,-1416,-1108,548,832,-32,-208
19,0,-848,-828,-728,448,-236,48,-164,-1936,-260,88,784
19,1,-1516,-1144,-1300,444,-324,-216,-360,-3460,-664,52,1000
19,2,-1440,-1384,-128,72,-452,92,-32,-3148,-1068,-76,932
19,3,-1524,-2784,-1016,-580,-748,-124,-140,-1552,-468,144,352
20,0,-2784,-5072,1236,-656,-2520,2056,1264,-5212,-2648,-5208,-548
20,1,-2840,-5244,1808,-96,-3160,1896,1964,-7172,-4008,-6772,308
20,2,-3024,-5592,1788,-36,-3080,2008,1728,-6840,-3712,-5968,240
20,3,-3604,-5572,3812,-280,-4076,1836,2276,-8864,-5516,-7976,676
21,0,-3140,-1616,-5468,896,2896,-2444,-3288,-3468,-732,-932,1164
21,1,-2804,436,-4332,996,3236,-3084,-3100,-4480,-1672,-1780,500
21,2,-3544,-1132,-5552,-20,3896,-2496,-3320,-4372,-744,-1120,1728
21,3,-2436,-232,-4308,1360,2812,-3092,-3088,-4368,-1644,-1708,336
22,0,-1008,-5252,-5592,-1112,-392,-756,-892,1540,916,-868,572
22,1,-580,-5008,-5580,-1048,-528,-692,-856,1520,976,-1004,500
22,2,-784,-5256,-5828,-1024,-468,-764,-860,1688,1004,-904,488
22,3,-660,-5116,-5452,-952,-636,-916,-1016,1704,852,-764,476
23,0,-1928,-8504,-10152,-1712,-468,-600,-1940,-1280,1964,-160,968
23,1,-884,-7336,-8584,-1336,-1056,-628,-1180,12,1700,-448,504
23,2,-1280,-5908,-6684,-1764,36,-980,-1840,-696,1228,-28,904
23,3,-368,-7716,-8424,-2080,-560,-992,-1824,-120,1660,-816,1220
24,0,-3096,-8036,-7548,-3352,-568,-3736,-5048,-6060,-1264,2000,812
24,1,-3240,-6820,-5604,-3264,-1036,-4436,-5464,-5980,-1828,2664,392
24,2,-3856,-8240,-6904,-2928,-2004,-4812,-5560,-6332,-2336,3108,60
24,3,-4628,-10168,-6856,-3920,-2204,-5276,-5684,-6972,-2640,3696,-48
25,0,-1440,-3408,-612,-1584,-1812,-1448,-332,-2684,-1360,356,12
25,1,-2096,-4032,-704,-1972,-2216,-1364,56,-2704,-1532,756,-436
25,2,-616,-1760,-724,-968,-1888,-320,588,-1172,-1132,-656,-444
25,3,-856,-908,-912,-380,-1104,-284,-88,-988,-888,-332,-500
26,0,-5076,-6540,3772,-1584,-4652,428,-492,-9792,-7328,-6464,92
26,1,-5672,-7420,6656,-2028,-4728,52,-1860,-12440,-12948,-13832,-1184
26,2,-5188,-8240,6504,-1148,-5740,544,-2148,-14272,-14920,-14168,-956
26,3,-6604,-8424,6868,-1536,-4760,-608,-2268,-13344,-14864,-13960,-1464
27,0,-1100,616,-2512,1804,984,-2472,-3620,-5268,-3960,-2776,-92
27,1,-2400,-1620,-4852,2152,760,-2592,-5848,-5224,-4436,-1784,-368
27,2,-1164,-848,-3296,876,324,-1932,-4424,-4232,-3600,-2692,-832
27,3,-716,-316,-2652,548,336,-1736,-3436,-3944,-3452,-3132,-1060
28,0,-4632,-6020,1388,-2468,-4752,2056,1128,-7072,-3700,-2300,-1572
28,1,-4352,-6232,2688,-2196,-4892,2916,1840,-7284,-4252,-4052,-1736
28,2,-5608,-8052,1540,-3416,-6088,2892,1924,-7436,-4000,-3312,-2356
28,3,-4320,-7436,668,-2776,-4956,2596,1176,-5672,-3512,-4188,-1792
29,0,-3572,-7232,1616,-2612,-5224,2464,2576,-5840,-3296,-3720,-1424
29,1,-4392,-7284,1528,-3148,-5512,1996,2824,-6584,-3580,-2224,-1340
29,2,-3412,-6260,904,-2336,-3804,1100,1028,-5340,-3244,-2128,-716
29,3,-4160,-6896,1676,-2108,-4456,1548,1472,-6804,-3940,-2540,-588
30,0,-1192,-5104,-5348,-1464,-840,-1260,-1516,1196,300,-516,8
30,1,-1040,-5960,-5432,-1788,-1780,-1688,-2312,1240,-212,-480,-96
30,2,-368,-5980,-4752,-1872,-2768,-1800,-2796,524,-488,-148,-292
30,3,-944,-6820,-5880,-2400,-2400,-1724,-2396,1580,152,-524,-260
31,0,-52,-2704,-2904,-624,-740,-176,-616,124,404,-532,284
31,1,-224,-4016,-4280,-1056,-776,-372,-724,320,764,-808,408
31,2,-312,-3328,-3808,-672,-548,-452,-668,-168,800,-656,488
31,3,-216,-3140,-3376,-672,-724,-568,-848,-52,456,-524,340
32,0,592,5568,-6028,-2488,-3976,-6836,-5720,-10660,-8840,-8012,420
32,1,-1460,9540,-10868,-2596,-5320,-7392,-8340,-11896,-11132,-10160,-1860
32,2,-1216,9120,-10668,-2228,-5452,-7116,-7984,-11572,-11420,-10188,-1628
32,3,-1804,9152,-10864,-1716,-5028,-6504,-7884,-10316,-10188,-8464,-2260
33,0,-1108,-808,-1712,256,92,-188,-188,-920,368,-60,344
33,1,-872,-372,-1040,372,72,0,8,-836,360,12,400
33,2,-584,-228,-652,300,64,-12,-8,-548,220,12,240
33,3,-548,-308,-704,296,-20,-8,4,-616,208,16,184
34,0,-4540,-5736,4692,-296,-4304,932,892,-10040,-7416,-8184,624
34,1,-4376,-6076,4500,-528,-4680,64,548,-9528,-7768,-8348,-228
34,2,-4864,-6704,5092,-440,-5112,-888,440,-10064,-9336,-9800,-688
34,3,-3700,-5612,4024,-324,-4212,-404,-712,-8700,-8500,-8392,-444
35,0,-2000,-936,-3692,1268,-276,-1548,-3084,-3264,-2372,-452,-424
35,1,-2048,-672,-3684,1204,620,-1472,-3400,-2744,-3088,-1492,-1068
35,2,-1732,-352,-3588,968,488,-1896,-3868,-3420,-3792,-2244,-1072
35,3,-1628,-724,-3368,724,316,-1280,-3164,-2880,-3152,-2120,-1300
36,0,-2372,-580,-3280,728,1516,-1904,-3572,-2292,-2640,-1344,-1168
36,1,-2316,-584,-3716,976,912,-2196,-4072,-2832,-3400,-1388,-1172
36,2,-1684,164,-3420,864,1544,-2548,-4008,-3588,-3812,-2180,-1504
36,3,-2500,-376,-3100,1084,1896,-2296,-4036,-2812,-3908,-1976,-804
37,0,-1032,-2120,832,-356,-1028,668,108,-2644,-1980,-2472,-240
37,1,-824,-2908,112,-972,-1168,232,-584,-2768,-2476,-3036,-416
37,2,-1080,-3660,52,-1408,-1844,564,-392,-2388,-2132,-3116,-908
37,3,-1036,-3668,-996,-1568,-2228,76,-636,-1868,-1724,-2312,-1012
38,0,-716,-3836,-1204,-1964,-2028,4,48,-1460,-1488,-2340,-516
38,1,-1204,-4380,-180,-1648,-2384,864,600,-2400,-2180,-3532,-584
38,2,-144,-3028,-1340,-1344,-1580,0,148,-792,-1140,-2080,-416
38,3,-1188,-3656,-384,-1624,-2436,232,492,-2660,-2252,-2536,-512
39,0,340,-4220,-2636,-1952,-3584,-1372,-1244,-1944,-1272,28,-324
39,1,728,-5144,-4940,-1916,-1936,148,-408,-164,608,-672,48
39,2,264,-4128,-3792,-1608,-1440,840,232,-608,596,-756,-100
39,3,748,-2604,-1088,-1184,-2108,144,272,-1200,-540,-1188,-544
40,0,-1444,3484,-8516,628,4408,-6424,-8264,-11120,-8808,-3828,-1160
40,1,-2060,3256,-8104,752,4040,-6468,-8508,-10900,-9072,-4672,-1180
40,2,-2476,3004,-8512,440,3540,-6628,-8012,-10056,-7996,-3492,-1464
40,3,-1456,2948,-6312,2036,4044,-6216,-7060,-10420,-9308,-5824,-1840
41,0,-312,-1516,-3256,1448,1008,-1972,-2136,-3364,-1584,-2040,1432
41,1,-1204,-656,-3596,2408,1216,-2052,-2304,-4376,-2316,-2592,176
41,2,-2340,-932,-4380,4404,2144,-2768,-3688,-6168,-3668,-2400,1400
41,3,-2628,-2788,-5480,5088,2388,-2800,-4216,-6564,-2772,-2132,2712
42,0,-5444,-7704,-2076,-3196,-4752,3256,1060,-8140,-3380,-2028,-252
42,1,-2460,-7808,-3964,-2676,-2756,1384,552,-4788,-1564,-2524,860
42,2,-3972,-8324,-4592,-3876,-3756,1904,1056,-7340,-3104,-1476,-116
42,3,-6272,-9320,-3136,-3908,-6064,3288,316,-9596,-3620,-1312,-900
43,0,-216,-6444,-3404,-1272,-1648,-1092,-1556,2384,212,-1176,400
43,1,280,-7628,-3172,-1472,-2644,-1332,-1592,2600,424,-1292,80
43,2,380,-8600,-3868,-1696,-3304,-1680,-1684,2904,596,-1256,-20
43,3,152,-7292,-3552,-1352,-2364,-1476,-1704,2544,608,-1080,20
44,0,-5752,-8692,-8984,-3456,-4880,-2056,-4708,-8408,-2588,4008,-1448
44,1,-3044,-5104,-3824,-1604,-1772,-72,-712,-4724,-712,1508,1532
44,2,-3404,-4784,-5364,-1932,-1084,-292,-1580,-3632,156,1804,416
44,3,-2772,-5292,-3300,-1816,-1292,-908,-1556,-4576,-828,1704,1540
45,0,1868,-7060,-6540,-1980,-1376,-260,-1412,1724,2544,-144,804
45,1,2136,-5964,-6104,-1656,-1148,-608,-1940,636,2368,424,888
45,2,1892,-7100,-6736,-1780,-1788,-740,-1764,1328,2372,288,544
45,3,1872,-6080,-6440,-2016,-908,-844,-2376,560,2468,96,1052
46,0,-1572,3680,-8400,-404,3100,-6512,-7896,-10728,-8300,-4148,-1336
46,1,-2620,2748,-9880,-1712,2540,-6548,-8456,-10108,-8016,-2944,-1956
46,2,-2680,2584,-9608,-1232,2928,-6432,-8380,-10196,-8396,-2916,-2216
46,3,-1880,3092,-8408,-480,3396,-6492,-8008,-10620,-8752,-4232,-1924
47,0,-2128,-1728,-3980,-2944,-1692,364,-476,-8500,-4132,380,1860
47,1,-2128,-2308,-3408,-2720,-2152,568,-112,-8196,-4496,60,2056
47,2,-1592,-2568,-3252,-2244,-1804,672,-256,-8328,-4648,-96,2312
47,3,-1580,-3296,-4936,-1828,-1176,944,-444,-8764,-4400,-496,2908
48,0,-1860,-2188,-5600,3932,2272,-3060,-3972,-6316,-3152,-2096,2288
48,1,-1916,-1632,-5464,4316,2324,-2864,-3832,-6592,-3700,-2384,1864
48,2,-2060,-2852,-5512,3908,1300,-2376,-3148,-5328,-1920,-1368,2196
48,3,-912,-1060,-3536,2052,1336,-2220,-1896,-4348,-1596,-1744,1588
49,0,-3268,-6088,-1944,-2044,-3728,2180,4,-6804,-3080,-2064,188
49,1,-4852,-7456,-1376,-3232,-4872,3544,1372,-9588,-4536,-2656,-260
49,2,-4728,-7580,-320,-3068,-4984,3356,1000,-8700,-4720,-2872,-1124
49,3,-3132,-6980,-1364,-2268,-3548,2036,668,-5036,-2028,-2184,-188
50,0,-556,-4636,-3100,-944,-1036,-860,-1312,1932,96,-672,344
50,1,-420,-3788,-2704,-868,-1020,-884,-956,1440,-24,-556,260
50,2,-532,-3400,-2488,-600,-328,-544,-744,1392,156,-600,356
50,3,-444,-5108,-3488,-948,-888,-672,-1044,1944,460,-648,424
51,0,-4044,-5072,-3036,-1944,-3336,-424,-868,-4852,-1596,2480,172
51,1,-2384,-2960,-2640,-284,-1136,640,-272,-3356,-140,904,1236
51,2,-3560,-3788,-6972,664,-604,-188,-2096,-4108,312,1332,1492
51,3,-3796,-4728,-5080,-1020,-2160,-232,-1204,-4732,-328,1988,1004
52,0,-2260,1264,-1804,1048,2124,-3076,-2560,-3728,-1616,-1016,-328
52,1,-2680,988,-2532,796,1708,-3160,-2936,-3864,-2068,-1168,-648
52,2,-3148,436,-3328,508,1188,-3272,-3476,-3516,-2436,-1232,-1144
52,3,-3120,204,-3280,392,1108,-2880,-3204,-3392,-2596,-1168,-1236
53,0,-1816,-1136,1664,-316,-1360,1596,1092,-3420,-1224,-1100,836
53,1,-2496,-2200,1976,-1152,-2312,1880,1440,-4196,-1600,-648,528
53,2,-2492,-2220,1300,-1284,-2108,1636,1596,-3476,-1068,-76,356
53,3,-2960,-2496,1676,-1676,-2644,1704,1384,-4244,-1500,-4,-100
54,0,-1100,-112,-2824,328,1400,-1296,-1596,-1992,-152,-460,8
54,1,-1068,-912,-2028,-204,684,-668,-800,-948,-20,-312,-176
54,2,-1232,-624,-2708,204,1112,-1112,-1244,-1604,-12,-620,-240
54,3,-1272,-112,-1612,-76,1116,-696,-928,-1364,-240,-156,0
55,0,-800,-1984,-2184,-672,-152,184,-144,-364,420,-72,324
55,1,-1100,-1632,-1604,-376,-304,308,24,-588,224,-156,140
55,2,-836,-868,-692,-416,-284,492,236,-464,160,-92,192
55,3,-1252,-2376,-2440,-412,-428,304,-184,-700,508,-84,176
56,0,-600,-1176,-976,-236,36,216,128,-232,384,0,556
56,1,-848,-996,-944,-244,-208,180,336,-264,288,20,368
56,2,-564,-744,-756,-68,-40,244,472,-148,320,-72,340
56,3,-764,-1120,-868,-136,-232,264,464,-348,328,-108,460
57,0,-824,-3372,-2548,-456,-320,-508,-648,1532,276,-704,436
57,1,-588,-2844,-2016,-576,-288,-496,-608,1212,164,-664,216
57,2,-608,-3144,-1976,-492,-332,-388,-636,1308,208,-656,308
57,3,-924,-3296,-2816,-752,-164,-692,-832,1424,184,-756,344
58,0,-68,-1188,-1264,-236,-120,-40,-108,288,320,-156,60
58,1,-72,-2220,-2156,-452,-80,-84,-268,616,560,-284,132
58,2,112,-1908,-1624,-304,-144,20,-136,520,520,-292,108
58,3,48,-2544,-2140,-432,-228,36,-132,644,660,-420,144
59,0,2244,-5568,-4180,-848,-1040,-200,-1180,316,1992,-256,648
59,1,2964,-6376,-5412,-1136,-872,-680,-2256,-16,2576,-60,1004
59,2,2264,-7244,-5476,-1496,-1900,-876,-1784,1380,1816,52,416
59,3,2584,-6668,-5384,-1132,-1504,-608,-1712,608,2268,-124,600
60,0,-2968,1980,-7948,-672,2068,-6428,-7092,-9332,-6928,-1900,-756
60,1,-2684,2612,-8916,-380,3264,-6880,-8368,-10788,-8464,-4020,-2616
60,2,-3120,1724,-7652,40,3000,-5844,-7784,-9156,-7580,-2932,-1892
60,3,-2864,2576,-8880,-340,4040,-6252,-8484,-10200,-8936,-4188,-2620
61,0,-2396,-932,-4828,-208,1416,-1212,-2280,-4088,-208,608,1812
61,1,-2532,-3144,-516,592,-1596,988,684,-5536,-1464,-552,1696
61,2,-1760,-3660,-3584,-504,60,588,-612,-4840,-712,-700,2424
61,3,-712,1784,-5760,-2600,1888,-2216,-3932,-4372,-1644,672,-212
62,0,-4340,-6140,2848,-1992,-4864,2708,1876,-8976,-4532,-2792,304
62,1,-5072,-7188,3612,-2684,-5712,3240,1820,-9508,-4844,-3104,-372
62,2,-4596,-7156,2696,-3128,-5492,2936,2104,-9052,-4760,-3224,-464
62,3,-4800,-6964,2016,-3360,-5804,2824,2296,-9332,-4888,-2736,-580
63,0,-1996,-1308,-2940,2668,920,-1424,-1820,-3616,-1216,-1320,1028
63,1,-2748,-1880,-4824,4300,2528,-2228,-4048,-5992,-3204,-2352,2252
63,2,-2944,-3188,-5292,3500,1876,-1568,-3016,-4564,-1432,-1384,2144
63,3,-876,-3508,-4128,2104,36,-1048,-1952,-2788,-348,-764,2028
64,0,-1716,-2540,-4992,884,1724,-1332,-3004,-3564,-668,-428,2028
64,1,-2212,-3304,-5624,2240,1908,-1728,-3512,-4116,-672,-440,2548
64,2,-2008,-2428,-5776,1252,2912,-2308,-3768,-4832,-1060,-876,2620
64,3,-2964,-1372,-6924,1956,3836,-3348,-5168,-6632,-3316,-2020,1636
65,0,-2232,-5120,-2112,-1704,-2708,1500,384,-4892,-1908,-2016,660
65,1,-1684,-6508,-2636,-2456,-2132,1460,-236,-4916,-2828,-2492,424
65,2,-3640,-6544,-2724,-2580,-3604,2396,372,-7872,-3912,-1896,448
65,3,-3860,-6608,-2956,-2548,-3488,2696,532,-8052,-3844,-1532,840
66,0,-3400,-6312,-5040,-2704,-2212,1116,984,-6112,-2176,-220,2204
66,1,-2336,-6552,-1908,-2884,-3492,488,1852,-5804,-3428,-2348,352
66,2,-3132,-6492,-1252,-2496,-4676,1476,2632,-4476,-3072,-2640,-184
66,3,-3860,-6548,-1540,-3248,-4852,960,2356,-7340,-4068,-1880,240
67,0,-36,-4384,-4948,-1288,-248,-408,-748,920,972,-704,440
67,1,572,-5208,-5768,-1380,-660,-508,-708,1016,1272,-1016,316
67,2,384,-5856,-6464,-1348,-892,-564,-760,1420,1368,-852,472
67,3,624,-5184,-5812,-1496,-768,-372,-668,1084,1372,-984,472
68,0,-3304,-3172,-4652,204,-768,192,-1244,-3068,40,1024,1076
68,1,-2252,-2632,-5044,748,572,276,-1276,-3292,612,1364,2108
68,2,-3296,-2772,-5376,92,-232,-460,-1752,-2420,112,720,1136
68,3,-3444,-4772,-6460,-992,-992,-576,-1700,-3532,-324,1500,1144
69,0,2200,-5192,-4948,-772,-1612,-1460,-1892,-452,712,1340,368
69,1,2160,-5216,-4296,-876,-1776,-1460,-2040,-84,724,1024,204
69,2,2316,-5164,-4028,-776,-1908,-1476,-1916,-104,776,988,116
69,3,1876,-4356,-4452,-656,-1572,-1708,-2224,-692,712,1136,208
70,0,-772,-176,-1824,-196,1120,-720,-1000,-2724,-396,-256,928
70,1,-1600,112,-2592,416,588,-1212,-1888,-3100,-1308,188,484
70,2,-1140,1496,-3136,72,1500,-2552,-2924,-5172,-2804,-824,132
70,3,-864,-1652,-928,-96,-1564,524,504,-4212,-1640,-664,900
71,0,-268,-892,-2544,1040,680,-1076,-1452,-3276,-576,-1380,1484
71,1,-3692,-2340,-5624,3940,2544,-1456,-3624,-5544,-2656,-2172,2372
71,2,-916,-832,-2292,1608,1104,-1396,-1928,-3536,-2444,-1968,996
71,3,-3704,-3380,-6232,5316,2432,-2088,-4564,-6532,-3472,-2612,2816
72,0,-4688,-5876,-8032,-3500,-2720,-928,-2136,-5316,-1224,2728,60
72,1,-3768,-5260,-5880,-1288,-1932,684,-764,-4708,-84,2036,1228
72,2,-3560,-5080,-3396,-2064,-1948,-476,-540,-4356,-960,2192,900
72,3,-4080,-5756,-4180,-2248,-2744,-84,-932,-4972,-1108,2628,376
73,0,-1780,-4184,1280,-288,-2516,1904,1216,-4868,-2904,-4556,-320
73,1,-3216,-5472,2988,-700,-3600,2876,1868,-7332,-4368,-7396,-300
73,2,-3584,-5784,4016,-428,-4168,2752,2000,-7908,-5420,-8440,-684
73,3,-3320,-5140,4024,-388,-3772,2364,1704,-8192,-6028,-8696,0
74,0,-360,-940,-1680,1676,828,-292,-716,-3068,-2168,-2108,536
74,1,-960,-1016,-1936,1500,708,-672,-952,-2444,-2272,-2232,168
74,2,-856,-1104,-1460,1680,568,-544,-1292,-3032,-2232,-1676,680
74,3,-1044,-1408,-2152,1844,388,-656,-1432,-3036,-2236,-1740,364
75,0,-2204,-4040,-5516,-2652,-8,-1912,-2348,1268,-512,-1236,-280
75,1,-2756,-5584,-7256,-3612,-604,-2396,-3476,1204,-744,-1212,-800
75,2,-2364,-5608,-6944,-3300,-280,-2340,-3380,1472,-748,-1348,-592
75,3,-2420,-5036,-6736,-3240,-452,-2428,-3068,1380,-716,-1244,-628
76,0,-296,-7560,-6928,-1812,-2248,-2020,-2156,1532,1272,-116,-592
76,1,244,-8600,-7736,-1632,-2596,-2200,-2188,1844,1564,40,-904
76,2,176,-8320,-7108,-1744,-2524,-1976,-2016,1644,1512,-240,-840
76,3,712,-9132,-8052,-1880,-2580,-1836,-1988,2072,2028,-400,-500
77,0,-1108,-4860,-5208,-1344,-3252,-2532,-2996,-1196,-1300,2544,-1156
77,1,-1876,-5592,-4480,-1104,-3668,-1816,-2952,-3936,-2088,2312,-776
77,2,-556,-7208,-4972,-620,-3888,-4536,-7420,-3844,-4032,2584,1284
77,3,-1632,-5484,-2476,-1240,-3352,-2348,-3636,-5676,-2792,3192,-288
78,0,-2732,-4496,1660,-432,-3244,2388,68,-6316,-3436,-4608,-68
78,1,-2388,-4884,3056,-704,-3536,2080,808,-7520,-5560,-7932,-260
78,2,-2680,-4896,3184,-464,-3572,2300,1044,-7360,-5380,-8156,-280
78,3,-2328,-4584,3608,-576,-3836,1948,560,-8060,-6040,-8408,-200
79,0,-2408,-6480,-792,-1832,-4504,1384,2372,-5352,-2656,-3048,-644
79,1,-3100,-6952,32,-1540,-4492,1880,2584,-5672,-3176,-2664,-744
79,2,-3612,-8756,-656,-2032,-5160,2648,3108,-6232,-3520,-3900,-728
79,3,-2792,-8212,204,-1196,-4608,2404,2848,-5876,-3520,-4080,-580
80,0,724,-6128,-5388,-2044,-2040,-2344,-3332,-84,1756,208,-548
80,1,156,-6744,-6220,-1548,-1964,-1688,-1640,1344,1352,324,-968
80,2,76,-8600,-8028,-2192,-2612,-2172,-2392,2024,1440,-80,-564
80,3,-68,-6664,-7064,-1776,-1840,-1864,-2100,1140,1372,-236,-312
81,0,1832,-5184,-2616,-2412,-3184,-1244,-1252,1008,20,-1144,136
81,1,1680,-6064,-3472,-2164,-2956,-1040,-1416,1200,600,-1188,232
81,2,1352,-7304,-4392,-2312,-2536,-600,-1360,1908,1556,-1228,56
81,3,1348,-6848,-4360,-2584,-2792,-920,-1392,2160,1008,-936,-60
82,0,-792,2164,-6196,-388,-1464,-5880,-5452,-8852,-6996,-5508,-68
82,1,-1988,4276,-7476,-856,-2344,-7000,-6616,-10724,-10144,-7356,-780
82,2,-1876,2980,-7100,-1052,-2608,-7128,-6968,-9960,-9008,-5548,768
